age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation,sexe_index,situationFamiliale_index,2eme voiture_index
30.0,M,964.0,En Couple,1.0,false,2040 BM 17,0.0,0.0,0.0
23.0,F,591.0,Célibataire,0.0,false,5351 UZ 60,1.0,1.0,0.0
73.0,M,564.0,En Couple,1.0,false,6040 CH 76,0.0,0.0,0.0
53.0,M,564.0,Célibataire,0.0,false,7467 YU 37,0.0,1.0,0.0
19.0,F,758.0,Célibataire,0.0,false,9759 TN 37,1.0,1.0,0.0
39.0,M,1135.0,En Couple,0.0,false,840 BH 88,0.0,0.0,0.0
53.0,M,592.0,En Couple,2.0,true,6768 SA 34,0.0,0.0,1.0
36.0,F,564.0,En Couple,4.0,true,2990 IR 81,1.0,0.0,1.0
70.0,M,582.0,En Couple,0.0,true,9025 RY 54,0.0,0.0,1.0
39.0,M,1395.0,Célibataire,0.0,false,3367 QC 23,0.0,1.0,0.0
78.0,M,558.0,En Couple,1.0,false,9266 AL 64,0.0,0.0,0.0
83.0,M,854.0,En Couple,2.0,false,5011 MJ 40,0.0,0.0,0.0
37.0,M,1368.0,Célibataire,0.0,false,5147 AN 61,0.0,1.0,0.0
39.0,F,1038.0,En Couple,2.0,false,2357 HE 26,1.0,0.0,0.0
44.0,M,833.0,En Couple,3.0,false,1083 GR 72,0.0,0.0,0.0
46.0,M,1313.0,En Couple,4.0,false,3212 KI 83,0.0,0.0,0.0
67.0,M,556.0,Célibataire,0.0,false,1897 OV 94,0.0,1.0,0.0
26.0,M,1362.0,Célibataire,0.0,false,96 TY 27,0.0,1.0,0.0
29.0,M,1280.0,En Couple,1.0,false,5076 RV 22,0.0,0.0,0.0
74.0,M,712.0,Célibataire,0.0,false,7204 LC 43,0.0,1.0,0.0
29.0,F,1043.0,Célibataire,2.0,false,3574 HJ 84,1.0,1.0,0.0
53.0,M,1383.0,En Couple,3.0,true,3290 YN 77,0.0,0.0,1.0
42.0,M,956.0,Célibataire,0.0,false,5113 PK 95,0.0,1.0,0.0
76.0,F,544.0,En Couple,3.0,true,9184 TY 35,1.0,0.0,1.0
45.0,M,1317.0,En Couple,3.0,true,5227 WZ 96,0.0,0.0,1.0
33.0,F,567.0,Célibataire,0.0,false,9375 QP 68,1.0,1.0,0.0
30.0,M,1269.0,En Couple,1.0,false,9406 AA 98,0.0,0.0,0.0
26.0,F,946.0,Célibataire,0.0,false,3970 JB 40,1.0,1.0,0.0
54.0,F,773.0,En Couple,2.0,false,374 HQ 28,1.0,0.0,0.0
54.0,M,851.0,Célibataire,0.0,false,1249 GV 59,0.0,1.0,0.0
38.0,M,763.0,En Couple,4.0,false,8628 YB 81,0.0,0.0,0.0
30.0,M,551.0,En Couple,2.0,false,7914 SK 74,0.0,0.0,0.0
78.0,M,1150.0,Célibataire,0.0,false,4842 FQ 35,0.0,1.0,0.0
31.0,M,731.0,En Couple,1.0,false,692 EF 34,0.0,0.0,0.0
79.0,M,570.0,En Couple,2.0,true,6501 LG 86,0.0,0.0,1.0
63.0,M,1365.0,En Couple,4.0,false,7715 AS 72,0.0,0.0,0.0
55.0,M,1350.0,Célibataire,0.0,false,3552 PO 49,0.0,1.0,0.0
27.0,M,829.0,Célibataire,0.0,false,6275 GI 57,0.0,1.0,0.0
20.0,M,1218.0,En Couple,3.0,false,4224 TR 45,0.0,0.0,0.0
27.0,M,1375.0,En Couple,3.0,false,1127 AF 55,0.0,0.0,0.0
47.0,F,577.0,En Couple,2.0,false,8430 TY 81,1.0,0.0,0.0
18.0,F,974.0,Célibataire,0.0,false,9447 WV 51,1.0,1.0,0.0
72.0,M,804.0,Célibataire,0.0,false,118 KL 44,0.0,1.0,0.0
39.0,M,1341.0,En Couple,2.0,false,1878 QT 29,0.0,0.0,0.0
72.0,M,569.0,Célibataire,0.0,false,9726 JS 11,0.0,1.0,0.0
53.0,F,1035.0,En Couple,4.0,false,1894 YX 27,1.0,0.0,0.0
40.0,M,595.0,En Couple,3.0,true,7169 IY 35,0.0,0.0,1.0
65.0,M,871.0,En Couple,0.0,false,2800 EL 96,0.0,0.0,0.0
19.0,M,815.0,Célibataire,0.0,false,8236 LT 80,0.0,1.0,0.0
53.0,M,1227.0,En Couple,3.0,false,2085 GY 53,0.0,0.0,0.0
31.0,M,1017.0,En Couple,0.0,false,5684 CE 89,0.0,0.0,0.0
70.0,M,1330.0,En Couple,4.0,false,355 IK 82,0.0,0.0,0.0
32.0,F,1179.0,En Couple,4.0,false,9086 SZ 19,1.0,0.0,0.0
57.0,M,912.0,En Couple,2.0,false,8240 HI 83,0.0,0.0,0.0
27.0,M,1086.0,Célibataire,0.0,false,9128 IH 15,0.0,1.0,0.0
19.0,M,801.0,Célibataire,0.0,false,7965 BG 26,0.0,1.0,0.0
28.0,F,1144.0,Célibataire,0.0,false,5899 HP 47,1.0,1.0,0.0
25.0,M,1267.0,Célibataire,2.0,false,1851 NV 54,0.0,1.0,0.0
43.0,M,596.0,En Couple,3.0,false,199 CW 31,0.0,0.0,0.0
54.0,F,1301.0,En Couple,1.0,false,4639 FP 88,1.0,0.0,0.0
56.0,F,720.0,Célibataire,1.0,false,2514 GR 78,1.0,1.0,0.0
54.0,M,1088.0,Célibataire,0.0,false,3524 OB 70,0.0,1.0,0.0
74.0,M,1297.0,Célibataire,0.0,false,4231 KO 10,0.0,1.0,0.0
53.0,M,972.0,En Couple,4.0,false,9706 AP 13,0.0,0.0,0.0
26.0,M,808.0,En Couple,3.0,false,6925 HE 35,0.0,0.0,0.0
35.0,M,971.0,En Couple,1.0,false,6935 TW 58,0.0,0.0,0.0
18.0,M,719.0,Célibataire,1.0,false,17 RK 39,0.0,1.0,0.0
57.0,M,824.0,Célibataire,1.0,false,7066 ZS 67,0.0,1.0,0.0
78.0,M,573.0,En Couple,3.0,false,4419 GX 14,0.0,0.0,0.0
66.0,M,1355.0,En Couple,1.0,true,1023 ZL 20,0.0,0.0,1.0
53.0,M,746.0,En Couple,0.0,false,1859 YR 43,0.0,0.0,0.0
84.0,F,581.0,Célibataire,0.0,false,4100 ZC 45,1.0,1.0,0.0
76.0,M,778.0,En Couple,1.0,false,7750 KE 94,0.0,0.0,0.0
37.0,M,1277.0,Célibataire,0.0,false,4321 CU 80,0.0,1.0,0.0
51.0,F,816.0,En Couple,4.0,true,7432 GO 92,1.0,0.0,1.0
27.0,M,1096.0,Célibataire,0.0,false,1266 MW 61,0.0,1.0,0.0
32.0,M,1208.0,Célibataire,0.0,false,5985 WZ 50,0.0,1.0,0.0
45.0,M,703.0,En Couple,3.0,false,4142 ZI 19,0.0,0.0,0.0
24.0,M,995.0,En Couple,0.0,false,6763 UQ 21,0.0,0.0,0.0
34.0,F,1212.0,En Couple,1.0,false,2592 ZR 34,1.0,0.0,0.0
35.0,F,744.0,Célibataire,0.0,false,3295 QT 27,1.0,1.0,0.0
53.0,F,852.0,En Couple,0.0,false,5318 AJ 97,1.0,0.0,0.0
52.0,F,1057.0,En Couple,2.0,false,2294 SU 44,1.0,0.0,0.0
63.0,M,1226.0,En Couple,2.0,false,4956 RN 48,0.0,0.0,0.0
72.0,M,889.0,Célibataire,0.0,false,8828 VZ 70,0.0,1.0,0.0
36.0,F,1052.0,En Couple,0.0,false,9136 VD 89,1.0,0.0,0.0
28.0,M,571.0,En Couple,4.0,false,7091 SM 75,0.0,0.0,0.0
27.0,F,571.0,Célibataire,0.0,false,3817 EH 77,1.0,1.0,0.0
29.0,M,1111.0,Célibataire,0.0,false,2112 JA 30,0.0,1.0,0.0
24.0,M,579.0,Célibataire,0.0,false,6133 MJ 49,0.0,1.0,0.0
61.0,M,1118.0,Célibataire,0.0,false,6679 QB 73,0.0,1.0,0.0
30.0,M,929.0,En Couple,0.0,false,8545 VS 24,0.0,0.0,0.0
35.0,M,949.0,En Couple,4.0,false,8492 RG 14,0.0,0.0,0.0
43.0,F,1202.0,En Couple,1.0,false,415 WX 77,1.0,0.0,0.0
18.0,M,870.0,Célibataire,3.0,false,8324 SL 18,0.0,1.0,0.0
54.0,F,1318.0,Célibataire,0.0,false,3489 QP 66,1.0,1.0,0.0
80.0,M,554.0,En Couple,3.0,false,4724 HT 75,0.0,0.0,0.0
25.0,M,582.0,En Couple,0.0,false,789 FS 53,0.0,0.0,0.0
56.0,M,1367.0,En Couple,1.0,false,5258 OF 32,0.0,0.0,0.0
75.0,F,574.0,En Couple,0.0,false,5529 RY 71,1.0,0.0,0.0
39.0,F,1318.0,En Couple,2.0,true,1626 BV 37,1.0,0.0,1.0
72.0,M,587.0,Célibataire,0.0,false,6110 DA 59,0.0,1.0,0.0
19.0,M,905.0,En Couple,1.0,true,3516 BT 94,0.0,0.0,1.0
76.0,M,810.0,En Couple,0.0,false,8579 QD 77,0.0,0.0,0.0
65.0,M,784.0,En Couple,4.0,false,8805 FD 56,0.0,0.0,0.0
25.0,M,700.0,Célibataire,0.0,false,6391 FG 71,0.0,1.0,0.0
23.0,M,1294.0,En Couple,3.0,false,4673 AG 10,0.0,0.0,0.0
28.0,F,575.0,Célibataire,0.0,false,6439 WJ 61,1.0,1.0,0.0
19.0,F,1012.0,Célibataire,0.0,false,5598 RL 38,1.0,1.0,0.0
83.0,M,597.0,Marié(e),4.0,false,1390 SX 14,0.0,2.0,0.0
31.0,M,896.0,Célibataire,0.0,false,80 AP 74,0.0,1.0,0.0
22.0,M,1355.0,En Couple,0.0,false,7382 RT 14,0.0,0.0,0.0
38.0,M,917.0,En Couple,4.0,false,1021 YO 89,0.0,0.0,0.0
27.0,M,1222.0,Célibataire,1.0,false,8228 YT 42,0.0,1.0,0.0
48.0,F,1337.0,Célibataire,1.0,false,826 UK 22,1.0,1.0,0.0
39.0,M,949.0,Célibataire,0.0,false,9714 TO 25,0.0,1.0,0.0
55.0,M,1199.0,Célibataire,0.0,false,1702 QT 31,0.0,1.0,0.0
29.0,M,1231.0,En Couple,1.0,false,8609 WB 86,0.0,0.0,0.0
46.0,M,995.0,Célibataire,0.0,false,2930 NG 93,0.0,1.0,0.0
56.0,M,547.0,En Couple,3.0,false,7551 OR 73,0.0,0.0,0.0
25.0,F,1091.0,En Couple,0.0,false,7657 UW 44,1.0,0.0,0.0
24.0,F,813.0,Célibataire,1.0,false,9603 IF 82,1.0,1.0,0.0
35.0,F,1388.0,En Couple,3.0,false,118 ZO 53,1.0,0.0,0.0
44.0,F,555.0,En Couple,4.0,false,7340 GL 93,1.0,0.0,0.0
61.0,M,1107.0,En Couple,2.0,true,4608 TF 81,0.0,0.0,1.0
31.0,F,974.0,En Couple,1.0,false,8460 PI 33,1.0,0.0,0.0
60.0,M,583.0,Célibataire,0.0,false,2079 HI 81,0.0,1.0,0.0
29.0,F,573.0,Célibataire,0.0,false,1852 VV 16,1.0,1.0,0.0
23.0,M,1247.0,En Couple,4.0,false,665 LD 80,0.0,0.0,0.0
25.0,F,1174.0,En Couple,1.0,true,6210 NY 51,1.0,0.0,1.0
45.0,M,992.0,En Couple,1.0,false,3743 WS 54,0.0,0.0,0.0
39.0,M,730.0,Célibataire,0.0,false,7941 TR 20,0.0,1.0,0.0
45.0,M,801.0,En Couple,2.0,false,7706 BB 85,0.0,0.0,0.0
56.0,M,564.0,En Couple,2.0,false,1239 KV 47,0.0,0.0,0.0
51.0,M,581.0,En Couple,1.0,false,2299 GW 14,0.0,0.0,0.0
20.0,M,827.0,Célibataire,0.0,false,4338 BM 57,0.0,1.0,0.0
27.0,F,1020.0,En Couple,3.0,false,1329 FE 17,1.0,0.0,0.0
53.0,F,1197.0,En Couple,4.0,false,4704 RC 92,1.0,0.0,0.0
29.0,M,549.0,En Couple,0.0,true,9225 VM 73,0.0,0.0,1.0
46.0,F,876.0,En Couple,0.0,false,3618 OP 83,1.0,0.0,0.0
71.0,M,563.0,Célibataire,0.0,false,5241 KZ 48,0.0,1.0,0.0
21.0,F,899.0,Célibataire,1.0,false,2232 PG 85,1.0,1.0,0.0
55.0,F,586.0,En Couple,0.0,false,1748 QO 18,1.0,0.0,0.0
45.0,M,753.0,En Couple,1.0,false,1814 VV 87,0.0,0.0,0.0
47.0,F,869.0,Célibataire,0.0,false,6374 JF 38,1.0,1.0,0.0
42.0,F,1118.0,Célibataire,0.0,false,6005 EQ 50,1.0,1.0,0.0
46.0,M,1336.0,En Couple,0.0,false,2492 OD 18,0.0,0.0,0.0
84.0,F,1003.0,En Couple,3.0,true,319 OK 33,1.0,0.0,1.0
29.0,M,1186.0,En Couple,2.0,false,3285 GR 50,0.0,0.0,0.0
20.0,F,1112.0,En Couple,0.0,false,8167 AU 41,1.0,0.0,0.0
33.0,F,1141.0,Célibataire,0.0,false,5297 IJ 29,1.0,1.0,0.0
20.0,M,1327.0,En Couple,0.0,false,8648 EY 90,0.0,0.0,0.0
38.0,M,1271.0,Célibataire,0.0,false,867 ED 47,0.0,1.0,0.0
69.0,M,1167.0,Célibataire,0.0,false,1959 GS 53,0.0,1.0,0.0
41.0,M,775.0,Célibataire,0.0,false,5440 DU 45,0.0,1.0,0.0
30.0,M,1184.0,En Couple,2.0,true,3608 ZL 33,0.0,0.0,1.0
22.0,M,574.0,En Couple,1.0,false,9484 WR 79,0.0,0.0,0.0
49.0,F,988.0,En Couple,4.0,false,9393 VP 35,1.0,0.0,0.0
60.0,M,1178.0,En Couple,2.0,false,5584 JV 63,0.0,0.0,0.0
21.0,M,598.0,Célibataire,0.0,false,4610 QB 90,0.0,1.0,0.0
68.0,M,1119.0,En Couple,1.0,false,7376 RX 57,0.0,0.0,0.0
76.0,M,544.0,Célibataire,2.0,false,7200 QK 89,0.0,1.0,0.0
40.0,M,1052.0,Célibataire,0.0,false,2062 PM 21,0.0,1.0,0.0
48.0,M,1163.0,En Couple,0.0,false,1436 LY 79,0.0,0.0,0.0
33.0,M,587.0,En Couple,4.0,false,4826 OP 79,0.0,0.0,0.0
75.0,M,1183.0,En Couple,4.0,false,1652 KP 89,0.0,0.0,0.0
81.0,M,1006.0,Célibataire,0.0,false,9797 SI 89,0.0,1.0,0.0
84.0,M,572.0,En Couple,2.0,false,8030 MX 80,0.0,0.0,0.0
26.0,M,763.0,En Couple,3.0,false,7077 ET 27,0.0,0.0,0.0
63.0,M,1251.0,En Couple,3.0,false,5460 FC 85,0.0,0.0,0.0
67.0,M,1335.0,En Couple,4.0,false,3113 QD 78,0.0,0.0,0.0
40.0,M,590.0,En Couple,1.0,false,985 NL 34,0.0,0.0,0.0
50.0,M,963.0,En Couple,3.0,false,2686 HF 29,0.0,0.0,0.0
25.0,M,1141.0,Célibataire,0.0,false,6875 AN 29,0.0,1.0,0.0
26.0,F,727.0,Célibataire,0.0,false,8874 LE 84,1.0,1.0,0.0
27.0,M,597.0,Célibataire,0.0,false,4808 IA 73,0.0,1.0,0.0
45.0,M,1047.0,En Couple,2.0,false,8091 ND 68,0.0,0.0,0.0
65.0,M,557.0,En Couple,0.0,true,2195 TB 86,0.0,0.0,1.0
29.0,M,908.0,En Couple,1.0,false,2861 ZE 44,0.0,0.0,0.0
57.0,F,1138.0,En Couple,0.0,true,741 PI 48,1.0,0.0,1.0
48.0,M,1385.0,Célibataire,0.0,false,6907 MB 61,0.0,1.0,0.0
68.0,M,1287.0,En Couple,0.0,false,1505 IC 75,0.0,0.0,0.0
22.0,M,583.0,En Couple,3.0,true,5411 MZ 67,0.0,0.0,1.0
33.0,M,1336.0,En Couple,1.0,false,8992 OB 10,0.0,0.0,0.0
41.0,M,563.0,En Couple,2.0,false,8699 XL 65,0.0,0.0,0.0
30.0,M,1338.0,En Couple,2.0,false,9780 ZL 68,0.0,0.0,0.0
29.0,M,595.0,En Couple,3.0,false,4724 LO 73,0.0,0.0,0.0
50.0,F,1043.0,Célibataire,3.0,false,8022 FY 25,1.0,1.0,0.0
29.0,M,579.0,Célibataire,0.0,false,9165 FD 24,0.0,1.0,0.0
58.0,M,999.0,En Couple,0.0,false,206 RS 40,0.0,0.0,0.0
67.0,M,1199.0,Célibataire,0.0,false,2554 OU 98,0.0,1.0,0.0
23.0,M,1190.0,Célibataire,0.0,false,8836 NB 79,0.0,1.0,0.0
39.0,F,568.0,En Couple,2.0,false,8976 VC 45,1.0,0.0,0.0
21.0,M,579.0,Célibataire,2.0,false,8116 EO 65,0.0,1.0,0.0
54.0,M,599.0,En Couple,1.0,false,8242 NM 28,0.0,0.0,0.0
77.0,F,1163.0,Célibataire,0.0,false,5670 CT 95,1.0,1.0,0.0
54.0,M,560.0,En Couple,2.0,false,2334 AN 19,0.0,0.0,0.0
20.0,F,581.0,En Couple,2.0,false,2491 IH 61,1.0,0.0,0.0
56.0,M,1374.0,En Couple,2.0,true,2207 GS 68,0.0,0.0,1.0
53.0,M,1225.0,En Couple,2.0,false,854 BS 24,0.0,0.0,0.0
33.0,M,1382.0,Célibataire,1.0,false,9207 LB 85,0.0,1.0,0.0
31.0,M,550.0,Célibataire,0.0,false,2936 OB 66,0.0,1.0,0.0
32.0,M,944.0,Célibataire,0.0,false,3224 XG 86,0.0,1.0,0.0
63.0,M,812.0,En Couple,2.0,true,9722 ET 26,0.0,0.0,1.0
47.0,M,1288.0,Célibataire,0.0,false,7920 BM 80,0.0,1.0,0.0
29.0,M,1200.0,En Couple,3.0,false,738 CP 56,0.0,0.0,0.0
53.0,M,706.0,En Couple,0.0,false,3316 ZT 73,0.0,0.0,0.0
18.0,F,551.0,En Couple,0.0,false,3005 RX 39,1.0,0.0,0.0
53.0,M,795.0,Célibataire,0.0,false,5057 XC 53,0.0,1.0,0.0
50.0,F,1374.0,En Couple,0.0,false,426 CF 87,1.0,0.0,0.0
48.0,M,580.0,Célibataire,0.0,false,784 KR 26,0.0,1.0,0.0
57.0,M,584.0,En Couple,2.0,false,1309 QM 15,0.0,0.0,0.0
82.0,F,581.0,Célibataire,0.0,false,2210 CB 41,1.0,1.0,0.0
33.0,F,970.0,Célibataire,0.0,false,5417 QS 64,1.0,1.0,0.0
60.0,F,1068.0,Célibataire,0.0,false,9155 ZH 91,1.0,1.0,0.0
83.0,M,712.0,Célibataire,0.0,false,8191 WX 12,0.0,1.0,0.0
21.0,F,893.0,En Couple,1.0,false,7191 QK 62,1.0,0.0,0.0
20.0,M,1127.0,En Couple,1.0,false,5367 VE 44,0.0,0.0,0.0
49.0,M,571.0,Célibataire,0.0,false,7115 IT 26,0.0,1.0,0.0
44.0,M,555.0,Célibataire,0.0,false,8766 KQ 11,0.0,1.0,0.0
78.0,M,1160.0,Marié(e),1.0,false,944 IM 76,0.0,2.0,0.0
47.0,F,1176.0,Célibataire,0.0,false,7935 GT 11,1.0,1.0,0.0
53.0,M,593.0,En Couple,4.0,false,7978 HY 11,0.0,0.0,0.0
27.0,M,1135.0,En Couple,4.0,false,5897 NC 49,0.0,0.0,0.0
71.0,F,1238.0,En Couple,0.0,true,5328 WV 52,1.0,0.0,1.0
20.0,M,1100.0,Célibataire,0.0,false,188 JX 77,0.0,1.0,0.0
22.0,M,867.0,En Couple,0.0,false,1567 IL 49,0.0,0.0,0.0
34.0,F,1386.0,En Couple,3.0,false,6377 ZB 34,1.0,0.0,0.0
62.0,F,879.0,Célibataire,0.0,false,1494 MG 94,1.0,1.0,0.0
46.0,M,1280.0,En Couple,3.0,false,2748 BU 86,0.0,0.0,0.0
63.0,M,1081.0,En Couple,2.0,true,1737 AP 62,0.0,0.0,1.0
47.0,M,552.0,En Couple,2.0,false,4782 RE 67,0.0,0.0,0.0
24.0,F,1012.0,Célibataire,0.0,false,8858 AY 94,1.0,1.0,0.0
83.0,M,549.0,En Couple,2.0,false,3302 JW 52,0.0,0.0,0.0
82.0,M,599.0,En Couple,0.0,false,522 QQ 12,0.0,0.0,0.0
74.0,F,598.0,Célibataire,0.0,false,180 BP 55,1.0,1.0,0.0
33.0,M,836.0,En Couple,0.0,false,2990 TP 69,0.0,0.0,0.0
36.0,M,558.0,En Couple,3.0,false,7420 MA 53,0.0,0.0,0.0
43.0,M,1340.0,Célibataire,0.0,false,148 AI 16,0.0,1.0,0.0
56.0,M,575.0,Célibataire,1.0,false,9074 EW 26,0.0,1.0,0.0
44.0,M,760.0,Célibataire,0.0,false,5881 AG 32,0.0,1.0,0.0
78.0,M,1008.0,En Couple,1.0,false,2304 VB 63,0.0,0.0,0.0
44.0,F,749.0,En Couple,2.0,false,7578 VS 83,1.0,0.0,0.0
18.0,M,880.0,Célibataire,0.0,false,6545 MH 50,0.0,1.0,0.0
18.0,F,587.0,Célibataire,0.0,false,3347 IE 53,1.0,1.0,0.0
22.0,M,1027.0,En Couple,2.0,false,7748 QR 21,0.0,0.0,0.0
37.0,M,712.0,Célibataire,0.0,false,5427 VL 57,0.0,1.0,0.0
21.0,F,1274.0,Célibataire,0.0,false,9849 MN 94,1.0,1.0,0.0
36.0,M,1163.0,En Couple,1.0,true,8295 GV 82,0.0,0.0,1.0
22.0,F,1293.0,En Couple,3.0,true,3266 VI 54,1.0,0.0,1.0
53.0,M,571.0,En Couple,4.0,true,5753 WQ 71,0.0,0.0,1.0
79.0,M,581.0,Célibataire,0.0,false,9939 UF 67,0.0,1.0,0.0
80.0,M,858.0,En Couple,4.0,false,4827 HP 76,0.0,0.0,0.0
79.0,M,1298.0,En Couple,0.0,false,9049 JK 75,0.0,0.0,0.0
70.0,M,591.0,Célibataire,0.0,false,4724 LN 60,0.0,1.0,0.0
22.0,F,1147.0,En Couple,2.0,false,9156 NM 88,1.0,0.0,0.0
63.0,F,1255.0,En Couple,0.0,false,1231 OD 63,1.0,0.0,0.0
48.0,M,591.0,En Couple,0.0,false,364 US 42,0.0,0.0,0.0
28.0,M,1089.0,En Couple,4.0,true,6742 IF 31,0.0,0.0,1.0
18.0,F,571.0,Marié(e),1.0,true,967 HI 42,1.0,2.0,1.0
77.0,M,592.0,En Couple,1.0,false,2849 VU 18,0.0,0.0,0.0
82.0,M,599.0,En Couple,2.0,false,6770 XU 39,0.0,0.0,0.0
29.0,F,1128.0,En Couple,1.0,false,1325 YF 11,1.0,0.0,0.0
77.0,M,1096.0,En Couple,2.0,false,923 SF 46,0.0,0.0,0.0
62.0,M,1264.0,Célibataire,0.0,false,5240 KJ 91,0.0,1.0,0.0
79.0,M,565.0,Célibataire,3.0,false,1100 MJ 77,0.0,1.0,0.0
24.0,M,1024.0,Célibataire,0.0,false,8238 ZY 78,0.0,1.0,0.0
68.0,M,1335.0,En Couple,3.0,false,161 UH 10,0.0,0.0,0.0
45.0,M,1204.0,Célibataire,0.0,false,2901 JZ 34,0.0,1.0,0.0
64.0,F,835.0,En Couple,1.0,false,7102 CS 19,1.0,0.0,0.0
62.0,M,1168.0,En Couple,1.0,false,9993 FX 77,0.0,0.0,0.0
42.0,M,1285.0,En Couple,2.0,false,8223 UA 59,0.0,0.0,0.0
66.0,M,1142.0,Célibataire,0.0,false,1217 JY 94,0.0,1.0,0.0
55.0,M,990.0,Célibataire,0.0,false,2644 LQ 58,0.0,1.0,0.0
33.0,F,757.0,Célibataire,0.0,false,5811 DK 15,1.0,1.0,0.0
27.0,M,754.0,En Couple,0.0,false,9505 QP 23,0.0,0.0,0.0
49.0,M,579.0,Célibataire,0.0,false,9599 OZ 96,0.0,1.0,0.0
26.0,F,594.0,En Couple,0.0,false,4662 HB 18,1.0,0.0,0.0
70.0,M,1314.0,En Couple,2.0,false,3835 VC 25,0.0,0.0,0.0
29.0,M,1008.0,En Couple,2.0,false,5296 ZW 90,0.0,0.0,0.0
73.0,M,968.0,En Couple,1.0,false,1555 JH 91,0.0,0.0,0.0
63.0,M,593.0,En Couple,2.0,true,4533 PY 86,0.0,0.0,1.0
35.0,M,1064.0,En Couple,0.0,true,8119 ID 59,0.0,0.0,1.0
24.0,M,562.0,Célibataire,1.0,false,6224 TN 84,0.0,1.0,0.0
31.0,F,575.0,En Couple,0.0,false,9486 DT 70,1.0,0.0,0.0
78.0,M,1095.0,En Couple,1.0,false,7393 SX 79,0.0,0.0,0.0
19.0,M,853.0,En Couple,1.0,false,4532 AE 27,0.0,0.0,0.0
77.0,F,714.0,En Couple,4.0,false,7419 JV 80,1.0,0.0,0.0
77.0,F,854.0,Célibataire,0.0,false,7602 RN 41,1.0,1.0,0.0
53.0,M,574.0,En Couple,0.0,true,1249 FF 95,0.0,0.0,1.0
29.0,M,1193.0,En Couple,1.0,false,7592 UH 36,0.0,0.0,0.0
47.0,M,582.0,En Couple,2.0,false,6441 PS 60,0.0,0.0,0.0
25.0,F,1021.0,Célibataire,0.0,false,224 LI 70,1.0,1.0,0.0
38.0,F,1287.0,En Couple,1.0,false,3652 TZ 86,1.0,0.0,0.0
56.0,M,584.0,Célibataire,0.0,false,9063 UZ 18,0.0,1.0,0.0
61.0,M,1240.0,Célibataire,1.0,false,369 JZ 14,0.0,1.0,0.0
21.0,F,599.0,Célibataire,0.0,false,9892 CD 98,1.0,1.0,0.0
44.0,F,571.0,En Couple,0.0,false,523 VQ 28,1.0,0.0,0.0
18.0,M,593.0,Célibataire,0.0,false,5166 CS 66,0.0,1.0,0.0
23.0,M,1248.0,En Couple,2.0,false,6498 CH 67,0.0,0.0,0.0
54.0,M,1193.0,En Couple,0.0,true,4268 MP 31,0.0,0.0,1.0
31.0,F,1104.0,En Couple,1.0,false,3456 FJ 36,1.0,0.0,0.0
53.0,F,1378.0,En Couple,4.0,false,5972 GN 59,1.0,0.0,0.0
43.0,M,910.0,En Couple,2.0,false,9350 KF 36,0.0,0.0,0.0
27.0,M,588.0,En Couple,1.0,false,1624 NN 47,0.0,0.0,0.0
31.0,F,593.0,En Couple,3.0,false,7974 OE 94,1.0,0.0,0.0
23.0,M,703.0,Célibataire,0.0,false,3092 HX 74,0.0,1.0,0.0
53.0,M,965.0,En Couple,0.0,true,3437 CV 47,0.0,0.0,1.0
24.0,F,574.0,En Couple,3.0,false,8196 JN 45,1.0,0.0,0.0
23.0,F,786.0,En Couple,0.0,false,6049 GB 66,1.0,0.0,0.0
18.0,F,1131.0,En Couple,1.0,false,1942 WJ 72,1.0,0.0,0.0
43.0,M,921.0,En Couple,1.0,false,2239 DH 24,0.0,0.0,0.0
42.0,F,1398.0,En Couple,4.0,false,8073 KB 46,1.0,0.0,0.0
37.0,M,562.0,Célibataire,0.0,false,7383 PW 93,0.0,1.0,0.0
61.0,M,589.0,En Couple,1.0,true,7355 CN 92,0.0,0.0,1.0
37.0,M,1347.0,En Couple,0.0,true,6665 QU 15,0.0,0.0,1.0
53.0,M,1035.0,En Couple,1.0,false,8508 AA 37,0.0,0.0,0.0
57.0,M,799.0,En Couple,1.0,false,604 NC 32,0.0,0.0,0.0
28.0,M,1115.0,En Couple,4.0,false,8406 YA 22,0.0,0.0,0.0
54.0,M,871.0,Célibataire,0.0,false,8834 TL 23,0.0,1.0,0.0
35.0,M,909.0,En Couple,3.0,false,4676 OZ 33,0.0,0.0,0.0
75.0,M,557.0,Célibataire,0.0,false,8454 EJ 91,0.0,1.0,0.0
61.0,F,1307.0,En Couple,0.0,true,9313 IT 38,1.0,0.0,1.0
68.0,M,711.0,En Couple,2.0,false,2992 ML 68,0.0,0.0,0.0
43.0,M,544.0,En Couple,3.0,false,5296 UQ 68,0.0,0.0,0.0
44.0,M,1293.0,Célibataire,1.0,false,6013 UO 37,0.0,1.0,0.0
41.0,F,1212.0,Célibataire,0.0,false,1093 GP 27,1.0,1.0,0.0
49.0,F,557.0,Célibataire,0.0,false,9994 BE 39,1.0,1.0,0.0
40.0,F,1133.0,Célibataire,0.0,false,5486 KV 76,1.0,1.0,0.0
19.0,M,594.0,Célibataire,0.0,false,8996 MN 57,0.0,1.0,0.0
38.0,F,590.0,Célibataire,0.0,false,7356 CP 45,1.0,1.0,0.0
35.0,M,572.0,Célibataire,0.0,false,4918 AM 34,0.0,1.0,0.0
