immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
7372 SM 82,Audi,A2 1.4,75,courte,5,5,gris,false,18310
4299 CF 85,BMW,M5,507,très longue,5,5,noir,true,66360
7101 WF 64,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
3579 KW 47,BMW,120i,150,moyenne,5,5,blanc,true,25060
3857 YT 70,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
119 LE 92,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
5505 YP 48,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
4465 FB 74,Mercedes,S500,306,très longue,5,5,blanc,true,70910
64 EK 41,BMW,M5,507,très longue,5,5,bleu,true,66360
9176 TJ 19,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
1986 WD 58,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,true,34440
3872 PZ 49,Audi,A2 1.4,75,courte,5,5,noir,false,18310
7377 OP 71,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
1298 HL 64,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
7866 GB 41,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
4535 JU 16,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
1116 PE 59,Nissan,Almera 1.8,115,moyenne,5,5,bleu,false,16450
7892 CG 34,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
9041 VJ 46,Mercedes,S500,306,très longue,5,5,blanc,true,70910
1037 JB 58,Mercedes,S500,306,très longue,5,5,bleu,false,101300
417 SA 74,BMW,M5,507,très longue,5,5,noir,false,94800
2331 UW 38,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
6541 BW 44,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
3248 CD 45,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
2234 CQ 12,BMW,M5,507,très longue,5,5,noir,true,66360
3753 AY 30,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
7144 MG 17,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
4394 HL 68,Audi,A2 1.4,75,courte,5,5,noir,false,18310
5175 XM 57,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
6164 ZJ 32,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
7191 ZJ 15,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
9226 IY 39,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
8333 ID 91,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
487 BN 68,BMW,M5,507,très longue,5,5,noir,true,66360
3146 PX 84,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
4626 CE 41,BMW,M5,507,très longue,5,5,noir,false,94800
9108 OE 42,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
7479 PM 41,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
4132 DW 50,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
9734 MO 97,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
2947 ZV 21,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4261 RG 23,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
7819 AW 14,Mercedes,S500,306,très longue,5,5,noir,false,101300
5441 KH 41,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2402 TR 66,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
8915 XN 39,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
425 YN 20,BMW,M5,507,très longue,5,5,noir,false,94800
7791 RH 49,Ford,Mondeo 1.8,125,longue,5,5,noir,true,16730
4487 XL 98,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
4061 ZP 91,Mini,Copper 1.6 16V,115,courte,5,5,noir,false,18200
6123 JK 79,BMW,M5,507,très longue,5,5,blanc,false,94800
3816 LZ 41,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
9849 LB 16,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
5326 HN 59,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
257 HC 57,Kia,Picanto 1.1,65,courte,5,5,blanc,false,8990
225 OC 34,BMW,M5,507,très longue,5,5,gris,true,66360
1529 XA 87,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
7215 HD 87,BMW,M5,507,très longue,5,5,gris,true,66360
5161 RC 81,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
2331 HO 21,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
8009 AO 96,BMW,M5,507,très longue,5,5,blanc,true,66360
5315 NK 32,Mercedes,S500,306,très longue,5,5,rouge,true,70910
2866 GN 66,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
1324 QA 27,Mercedes,S500,306,très longue,5,5,gris,false,101300
7886 ET 47,BMW,M5,507,très longue,5,5,bleu,true,66360
9571 NK 34,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
3299 BW 71,Ford,Mondeo 1.8,125,longue,5,5,noir,true,16730
2136 FM 39,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
1400 IV 95,BMW,M5,507,très longue,5,5,rouge,true,66360
6804 UO 18,Mercedes,S500,306,très longue,5,5,blanc,true,70910
5095 SH 48,Mercedes,S500,306,très longue,5,5,gris,true,70910
866 VV 14,Peugeot,1007 1.4,75,courte,5,5,gris,true,9625
9150 NY 60,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
739 PV 61,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
5061 PL 38,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
8338 UT 69,Mercedes,A200,136,moyenne,5,5,rouge,false,25900
8711 CR 56,Mercedes,S500,306,très longue,5,5,gris,true,70910
5339 WS 41,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
5912 VK 25,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,true,16029
7561 JU 72,BMW,M5,507,très longue,5,5,rouge,false,94800
5332 IJ 38,Lancia,Ypsilon 1.4 16V,90,courte,5,3,noir,false,13500
7161 JZ 77,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
9424 SD 17,BMW,120i,150,moyenne,5,5,bleu,true,25060
7273 OJ 60,BMW,M5,507,très longue,5,5,blanc,true,66360
5298 YX 19,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
746 UW 46,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
3345 TS 13,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
5752 LZ 82,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
3122 ZJ 22,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
6023 GY 39,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
2005 XR 23,Mercedes,A200,136,moyenne,5,5,blanc,false,25900
7005 KX 71,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
9607 NU 11,BMW,M5,507,très longue,5,5,rouge,false,94800
8444 GS 41,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
438 JU 53,Nissan,Almera 1.8,115,moyenne,5,5,gris,false,16450
6372 JT 88,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
9962 BU 56,Audi,A2 1.4,75,courte,5,5,gris,false,18310
4717 PP 19,Mercedes,S500,306,très longue,5,5,gris,true,70910
9225 AO 32,BMW,M5,507,très longue,5,5,blanc,false,94800
4956 EQ 19,Audi,A2 1.4,75,courte,5,5,gris,false,18310
1963 YB 29,BMW,M5,507,très longue,5,5,rouge,true,66360
218 RR 73,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
8238 WV 55,BMW,120i,150,moyenne,5,5,rouge,true,25060
1747 TV 87,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
4296 DA 23,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
7158 FM 71,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
5034 BZ 47,BMW,M5,507,très longue,5,5,rouge,false,94800
9420 YZ 83,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
3520 GK 28,Mercedes,S500,306,très longue,5,5,gris,false,101300
2283 KZ 59,Mercedes,S500,306,très longue,5,5,blanc,true,70910
9227 XC 45,Mercedes,A200,136,moyenne,5,5,bleu,false,25900
7696 QU 83,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
5391 MB 62,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
6384 OL 86,BMW,120i,150,moyenne,5,5,noir,true,25060
6382 KO 52,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
6067 EQ 79,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
6916 XV 35,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
8875 XJ 54,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
4285 ET 39,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
6396 SU 38,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,true,16029
7652 LI 25,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
4794 HH 23,Fiat,Croma 2.2,147,longue,5,5,blanc,true,17346
4308 KK 49,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
8989 DF 67,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
7053 SG 36,BMW,M5,507,très longue,5,5,noir,false,94800
5678 UU 58,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
993 CJ 55,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
7497 FZ 35,Ford,Mondeo 1.8,125,longue,5,5,noir,true,16730
1808 LQ 41,Mercedes,A200,136,moyenne,5,5,bleu,false,25900
7572 EZ 36,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
2275 XZ 86,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
5457 GL 38,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
4191 GL 42,BMW,M5,507,très longue,5,5,noir,false,94800
7684 OM 63,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
5554 BW 15,Audi,A2 1.4,75,courte,5,5,noir,false,18310
4847 TH 44,BMW,M5,507,très longue,5,5,noir,false,94800
7677 PQ 11,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
3393 PC 60,BMW,M5,507,très longue,5,5,rouge,false,94800
5416 TN 35,Mercedes,A200,136,moyenne,5,5,bleu,false,25900
5666 LW 31,Daihatsu,Cuore 1.0,58,courte,5,3,gris,false,8850
4752 UJ 55,Mercedes,A200,136,moyenne,5,5,noir,false,25900
7839 CA 29,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
5074 WX 44,Audi,A2 1.4,75,courte,5,5,gris,false,18310
589 OJ 25,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
4909 VT 42,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
8143 CX 87,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
9395 VZ 56,Nissan,Primera 1.6,109,longue,5,5,bleu,false,18650
220 MW 65,Audi,A2 1.4,75,courte,5,5,noir,true,12817
5217 AD 30,BMW,M5,507,très longue,5,5,rouge,false,94800
1270 BH 88,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
3493 MM 72,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
6764 YG 15,Mercedes,S500,306,très longue,5,5,blanc,false,101300
1963 QD 42,Mini,Copper 1.6 16V,115,courte,5,5,gris,false,18200
8350 BN 53,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
7064 TJ 40,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
9260 TZ 25,BMW,M5,507,très longue,5,5,rouge,false,94800
774 GX 98,Nissan,Primera 1.6,109,longue,5,5,noir,false,18650
7490 UK 25,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
8147 BT 57,Lancia,Ypsilon 1.4 16V,90,courte,5,3,blanc,false,13500
9833 UM 31,Audi,A2 1.4,75,courte,5,5,gris,false,18310
3 FB 10,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
5378 QJ 26,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
5457 VZ 75,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,true,16029
5361 ZN 23,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
1827 DN 74,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
2472 BB 31,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
563 GA 52,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
7872 FL 31,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
8083 JG 58,Skoda,Superb 2.8 V6,193,très longue,5,5,bleu,false,31790
3959 FM 37,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
3656 XH 31,Mercedes,S500,306,très longue,5,5,bleu,true,70910
5462 AQ 70,BMW,M5,507,très longue,5,5,noir,false,94800
8609 GY 66,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4334 GT 15,BMW,M5,507,très longue,5,5,bleu,false,94800
4504 QD 46,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
2591 NI 58,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
3758 WO 55,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
1851 YF 66,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
8420 KL 26,Audi,A2 1.4,75,courte,5,5,noir,false,18310
8676 UF 74,BMW,M5,507,très longue,5,5,bleu,true,66360
8660 QQ 63,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
9120 IL 36,Mercedes,A200,136,moyenne,5,5,bleu,false,25900
4274 QH 83,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
9694 XG 26,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
7059 FR 49,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
3316 CI 50,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
7026 YU 27,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
6719 BD 31,BMW,M5,507,très longue,5,5,rouge,false,94800
5322 KS 23,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
495 TC 21,BMW,M5,507,très longue,5,5,noir,false,94800
2083 JB 55,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
8993 YZ 12,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
8974 QR 17,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
8563 DZ 45,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
8825 CP 33,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
6098 VX 96,Mercedes,S500,306,très longue,5,5,rouge,true,70910
5848 ZA 10,Dacia,Logan 1.6 MPI,90,moyenne,5,5,bleu,false,7500
2981 VC 97,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
5592 FM 74,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
3297 VE 77,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
164 TN 30,Seat,Toledo 1.6,102,longue,5,5,gris,false,18880
9365 MM 19,Nissan,Primera 1.6,109,longue,5,5,blanc,false,18650
3108 WU 27,BMW,M5,507,très longue,5,5,blanc,true,66360
6285 VJ 60,Daihatsu,Cuore 1.0,58,courte,5,3,rouge,false,8850
8550 SA 62,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
2019 IK 98,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
3127 YE 37,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
4658 KO 63,Mercedes,S500,306,très longue,5,5,rouge,true,70910
5062 MP 53,BMW,M5,507,très longue,5,5,bleu,true,66360
376 QA 49,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
4713 PH 10,Daihatsu,Cuore 1.0,58,courte,5,3,rouge,false,8850
7968 PB 71,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
6755 RG 90,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
9638 NJ 36,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
6977 WR 33,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
1823 VS 69,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
4418 JN 10,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
8020 XO 69,Seat,Toledo 1.6,102,longue,5,5,gris,false,18880
9240 WL 50,BMW,M5,507,très longue,5,5,rouge,false,94800
7180 US 47,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
9369 WI 87,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
7403 SH 49,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
8014 TX 64,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
3433 HE 81,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
8146 YP 87,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
4969 FA 73,Nissan,Primera 1.6,109,longue,5,5,rouge,false,18650
5190 ZT 15,BMW,M5,507,très longue,5,5,blanc,true,66360
362 OC 71,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
6924 SE 98,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
1107 JD 24,Mercedes,S500,306,très longue,5,5,noir,true,70910
7491 WV 83,Saab,9.3 1.8T,150,longue,5,5,bleu,false,38600
8793 DF 27,BMW,M5,507,très longue,5,5,gris,false,94800
9586 JN 31,Audi,A2 1.4,75,courte,5,5,noir,false,18310
5882 ET 87,Audi,A2 1.4,75,courte,5,5,gris,false,18310
1916 RO 43,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
2083 AF 40,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
9059 GH 96,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
632 EY 12,BMW,M5,507,très longue,5,5,blanc,true,66360
865 SG 58,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
1796 OW 88,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
1693 HT 18,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
7085 JS 96,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
9647 WS 44,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
1815 GW 86,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
2146 KO 94,Audi,A2 1.4,75,courte,5,5,noir,true,12817
3604 ND 65,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
8464 YA 82,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
7538 EG 35,Audi,A2 1.4,75,courte,5,5,gris,false,18310
7830 QB 90,BMW,M5,507,très longue,5,5,gris,false,94800
8871 JS 56,Mini,Copper 1.6 16V,115,courte,5,5,gris,false,18200
7596 RC 92,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
3662 YR 80,Fiat,Croma 2.2,147,longue,5,5,gris,true,17346
5105 LN 79,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
5624 EQ 72,BMW,M5,507,très longue,5,5,blanc,false,94800
387 RB 22,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
9966 OS 17,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
3182 CU 32,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
3048 AX 37,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
1232 EY 96,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
7313 DI 58,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
203 SK 27,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
987 OL 21,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
2123 XQ 47,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
9653 GW 46,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
7102 TN 72,BMW,M5,507,très longue,5,5,rouge,false,94800
2917 MV 74,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
6347 NH 97,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
1857 LY 15,Daihatsu,Cuore 1.0,58,courte,5,3,rouge,false,8850
8006 IY 52,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
5698 PZ 29,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
6679 XW 50,BMW,M5,507,très longue,5,5,rouge,false,94800
1714 XX 21,BMW,M5,507,très longue,5,5,noir,true,66360
5171 EK 27,Mercedes,S500,306,très longue,5,5,bleu,true,70910
2393 JK 27,Mercedes,S500,306,très longue,5,5,rouge,true,70910
6255 PE 77,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
2034 AS 89,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
9282 AT 78,Nissan,Primera 1.6,109,longue,5,5,rouge,false,18650
7007 NB 14,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
9714 KB 54,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
2165 CX 29,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
5025 HK 41,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
4649 ZA 80,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
2203 TE 13,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
5377 UA 93,BMW,M5,507,très longue,5,5,gris,false,94800
7703 DN 11,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
8508 KJ 13,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
6833 OH 63,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
5515 MR 54,Nissan,Maxima 3.0 V6,200,très longue,5,5,noir,false,30000
830 II 24,Audi,A2 1.4,75,courte,5,5,gris,false,18310
1476 KY 11,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
8203 DK 18,Audi,A2 1.4,75,courte,5,5,noir,false,18310
3048 IL 82,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
5557 PO 88,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
3011 NB 25,Audi,A2 1.4,75,courte,5,5,noir,false,18310
9769 YP 73,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
4489 XF 40,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
9609 RP 54,BMW,M5,507,très longue,5,5,rouge,true,66360
5178 IJ 95,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
6879 PW 46,BMW,M5,507,très longue,5,5,blanc,false,94800
7655 LQ 76,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
3093 VN 82,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
1525 LS 88,Audi,A2 1.4,75,courte,5,5,noir,false,18310
390 MZ 69,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
6158 GH 31,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
7208 FQ 16,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
8875 AA 76,Nissan,Almera 1.8,115,moyenne,5,5,rouge,false,16450
949 GS 28,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
7731 RW 94,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
9606 KT 49,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
1602 XJ 81,BMW,M5,507,très longue,5,5,rouge,false,94800
6896 VO 68,Mercedes,S500,306,très longue,5,5,bleu,false,101300
8127 XQ 11,Nissan,Almera 1.8,115,moyenne,5,5,noir,false,16450
7434 QT 28,Audi,A2 1.4,75,courte,5,5,gris,false,18310
2555 ZB 21,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
8532 XH 76,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
6540 KC 88,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
8246 OO 55,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
326 IU 38,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
8693 PL 27,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
2533 VB 95,Peugeot,1007 1.4,75,courte,5,5,noir,true,9625
9572 VK 50,Audi,A2 1.4,75,courte,5,5,gris,false,18310
2354 ZV 39,BMW,120i,150,moyenne,5,5,rouge,true,25060
1882 KW 91,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
5399 YD 34,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
5051 EQ 18,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
8168 PE 62,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
2671 QW 75,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
2004 PI 49,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
8537 PR 58,Peugeot,1007 1.4,75,courte,5,5,rouge,true,9625
9603 IF 82,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
2711 NZ 32,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
2969 QW 46,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
7601 KY 95,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,true,16029
7961 HS 20,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
1762 EL 91,Mercedes,S500,306,très longue,5,5,noir,false,101300
8282 EX 44,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
3326 CN 22,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
3425 LE 58,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
1176 QE 52,Mercedes,A200,136,moyenne,5,5,noir,true,18130
6231 IU 98,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
4579 WS 83,Renault,Megane 2.0 16V,135,moyenne,5,5,noir,false,22350
73 YB 60,Mercedes,S500,306,très longue,5,5,blanc,false,101300
1363 ZO 37,BMW,120i,150,moyenne,5,5,noir,true,25060
121 NE 90,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
5240 BT 35,Mercedes,S500,306,très longue,5,5,blanc,false,101300
6981 FI 16,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
1348 OR 88,Audi,A2 1.4,75,courte,5,5,gris,false,18310
7377 VV 89,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,true,16029
4727 DA 16,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
8637 QB 52,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
2640 ZI 32,Mini,Copper 1.6 16V,115,courte,5,5,bleu,false,18200
9232 QR 63,Mercedes,A200,136,moyenne,5,5,bleu,false,25900
7531 MN 37,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
8690 WC 80,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
8678 HQ 40,BMW,M5,507,très longue,5,5,noir,true,66360
877 KL 76,Peugeot,1007 1.4,75,courte,5,5,noir,true,9625
6031 ZN 33,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
