marque,nom,immatriculation,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix,prediction
Jaguar,X-Type 2.5 V6,5854 JA 39,197,longue,5,5,bleu,false,37100,0
Audi,A2 1.4,6001 JC 51,75,courte,5,5,rouge,false,18310,3
Nissan,Maxima 3.0 V6,520 ZC 38,200,très longue,5,5,bleu,false,30000,2
Skoda,Superb 2.8 V6,839 BF 93,193,très longue,5,5,rouge,false,31790,2
Saab,9.3 1.8T,8616 YN 37,150,longue,5,5,rouge,false,38600,0
Audi,A2 1.4,2372 SD 54,75,courte,5,5,rouge,false,18310,3
Ford,Mondeo 1.8,918 IF 73,125,longue,5,5,blanc,false,23900,0
Renault,Vel Satis 3.5 V6,8283 UG 54,245,très longue,5,5,blanc,false,49200,2
Fiat,Croma 2.2,8958 UX 19,147,longue,5,5,gris,false,24780,0
Kia,Picanto 1.1,8505 QQ 43,65,courte,5,5,bleu,false,8990,3
Volkswagen,Polo 1.2 6V,7920 QD 11,55,courte,5,3,bleu,false,12200,1
Peugeot,1007 1.4,9580 QR 48,75,courte,5,5,bleu,false,13750,3
Mercedes,S500,8645 LE 44,306,très longue,5,5,blanc,false,101300,2
Audi,A2 1.4,5803 OY 66,75,courte,5,5,bleu,false,18310,3
Kia,Picanto 1.1,2698 PX 66,65,courte,5,5,rouge,false,8990,3
Volkswagen,Polo 1.2 6V,7644 YZ 53,55,courte,5,3,blanc,false,12200,1
Renault,Megane 2.0 16V,875 FB 12,135,moyenne,5,5,bleu,false,22350,0
Audi,A2 1.4,3456 LQ 97,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,1492 ZW 21,75,courte,5,5,blanc,false,18310,3
BMW,M5,9715 NS 92,507,très longue,5,5,gris,false,94800,2
Volvo,S80 T6,16 CV 50,272,très longue,5,5,blanc,false,50500,2
Fiat,Croma 2.2,1800 WA 45,147,longue,5,5,bleu,false,24780,0
Audi,A2 1.4,7768 MD 25,75,courte,5,5,blanc,false,18310,3
Audi,A2 1.4,7104 TJ 87,75,courte,5,5,rouge,false,18310,3
Volvo,S80 T6,1982 UB 49,272,très longue,5,5,bleu,false,50500,2
Jaguar,X-Type 2.5 V6,3798 XH 45,197,longue,5,5,noir,false,37100,0
Mercedes,S500,6226 PM 67,306,très longue,5,5,noir,false,101300,2
Audi,A2 1.4,8111 AV 66,75,courte,5,5,gris,false,18310,3
Volvo,S80 T6,6403 NI 55,272,très longue,5,5,gris,false,50500,2
Fiat,Croma 2.2,846 WF 10,147,longue,5,5,bleu,false,24780,0
Jaguar,X-Type 2.5 V6,8247 FB 43,197,longue,5,5,bleu,false,37100,0
Renault,Vel Satis 3.5 V6,6247 KH 78,245,très longue,5,5,blanc,false,49200,2
Renault,Vel Satis 3.5 V6,9846 FU 68,245,très longue,5,5,blanc,false,49200,2
Seat,Toledo 1.6,1901 ZB 62,102,longue,5,5,blanc,false,18880,0
Renault,Megane 2.0 16V,3204 LI 24,135,moyenne,5,5,blanc,false,22350,0
Volkswagen,Golf 2.0 FSI,765 QO 64,150,moyenne,5,5,gris,false,22900,0
Renault,Vel Satis 3.5 V6,6721 UM 59,245,très longue,5,5,gris,false,49200,2
Fiat,Croma 2.2,3297 AZ 26,147,longue,5,5,rouge,false,24780,0
Peugeot,1007 1.4,5389 QN 12,75,courte,5,5,rouge,false,13750,3
Peugeot,1007 1.4,3220 FD 55,75,courte,5,5,bleu,false,13750,3
Peugeot,1007 1.4,8856 YU 16,75,courte,5,5,gris,false,13750,3
Audi,A2 1.4,4315 SX 70,75,courte,5,5,bleu,false,18310,3
Jaguar,X-Type 2.5 V6,5494 FK 70,197,longue,5,5,blanc,false,37100,0
BMW,M5,6750 KP 94,507,très longue,5,5,noir,false,94800,2
Audi,A2 1.4,4715 ZM 72,75,courte,5,5,rouge,false,18310,3
Peugeot,1007 1.4,4554 NI 26,75,courte,5,5,blanc,false,13750,3
Skoda,Superb 2.8 V6,6060 KO 29,193,très longue,5,5,noir,false,31790,2
Nissan,Almera 1.8,4792 VY 79,115,moyenne,5,5,noir,false,16450,0
BMW,M5,4974 LZ 16,507,très longue,5,5,gris,false,94800,2
Jaguar,X-Type 2.5 V6,9933 WB 39,197,longue,5,5,gris,false,37100,0
BMW,M5,5208 QW 17,507,très longue,5,5,noir,false,94800,2
Peugeot,1007 1.4,4363 HA 17,75,courte,5,5,gris,false,13750,3
Audi,A2 1.4,6742 CM 61,75,courte,5,5,gris,false,18310,3
Renault,Laguna 2.0T,4664 PF 69,170,longue,5,5,bleu,false,27300,0
Daihatsu,Cuore 1.0,9824 HA 68,58,courte,5,3,gris,false,8850,1
Jaguar,X-Type 2.5 V6,9057 NE 31,197,longue,5,5,blanc,false,37100,0
Mercedes,A200,689 RD 38,136,moyenne,5,5,gris,false,25900,0
Audi,A2 1.4,5221 UV 18,75,courte,5,5,blanc,false,18310,3
Ford,Mondeo 1.8,6464 GC 83,125,longue,5,5,noir,false,23900,0
Mercedes,A200,5690 IN 15,136,moyenne,5,5,noir,false,25900,0
Volkswagen,Polo 1.2 6V,1086 MV 29,55,courte,5,3,gris,false,12200,1
Volvo,S80 T6,5558 DA 12,272,très longue,5,5,noir,false,50500,2
Audi,A2 1.4,2727 ON 87,75,courte,5,5,rouge,false,18310,3
BMW,M5,8486 KO 52,507,très longue,5,5,blanc,false,94800,2
Skoda,Superb 2.8 V6,2270 CA 33,193,très longue,5,5,rouge,false,31790,2
Renault,Vel Satis 3.5 V6,6967 EH 40,245,très longue,5,5,blanc,false,49200,2
Fiat,Croma 2.2,5426 ET 88,147,longue,5,5,rouge,false,24780,0
Volvo,S80 T6,3135 HW 79,272,très longue,5,5,bleu,false,50500,2
Renault,Vel Satis 3.5 V6,2613 QK 21,245,très longue,5,5,noir,false,49200,2
Fiat,Croma 2.2,6317 BT 68,147,longue,5,5,gris,false,24780,0
Volkswagen,Polo 1.2 6V,1228 WZ 92,55,courte,5,3,bleu,false,12200,1
Kia,Picanto 1.1,7188 JY 74,65,courte,5,5,rouge,false,8990,3
Audi,A2 1.4,4325 NB 76,75,courte,5,5,bleu,false,18310,3
Fiat,Croma 2.2,1562 AI 21,147,longue,5,5,noir,false,24780,0
BMW,M5,4014 GD 97,507,très longue,5,5,rouge,false,94800,2
Jaguar,X-Type 2.5 V6,7166 SN 81,197,longue,5,5,noir,false,37100,0
Fiat,Croma 2.2,1761 FI 74,147,longue,5,5,bleu,false,24780,0
BMW,M5,8376 DG 18,507,très longue,5,5,blanc,false,94800,2
Renault,Laguna 2.0T,5758 UM 15,170,longue,5,5,gris,false,27300,0
Saab,9.3 1.8T,2723 IT 66,150,longue,5,5,blanc,false,38600,0
Jaguar,X-Type 2.5 V6,6125 UK 69,197,longue,5,5,noir,false,37100,0
Audi,A2 1.4,6352 JO 46,75,courte,5,5,noir,false,18310,3
Kia,Picanto 1.1,1826 BN 97,65,courte,5,5,noir,false,8990,3
Ford,Mondeo 1.8,8159 ZQ 95,125,longue,5,5,noir,false,23900,0
Renault,Vel Satis 3.5 V6,585 CQ 28,245,très longue,5,5,bleu,false,49200,2
Peugeot,1007 1.4,3644 GK 67,75,courte,5,5,bleu,false,13750,3
BMW,M5,7665 QQ 57,507,très longue,5,5,bleu,false,94800,2
Nissan,Primera 1.6,8421 TV 77,109,longue,5,5,rouge,false,18650,0
Renault,Laguna 2.0T,3723 HW 20,170,longue,5,5,blanc,false,27300,0
Volkswagen,Polo 1.2 6V,9331 AY 60,55,courte,5,3,bleu,false,12200,1
Skoda,Superb 2.8 V6,5107 OH 40,193,très longue,5,5,rouge,false,31790,2
Audi,A2 1.4,6037 CX 41,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,9130 FI 64,75,courte,5,5,blanc,false,18310,3
Audi,A2 1.4,7521 WT 14,75,courte,5,5,noir,false,18310,3
Volkswagen,New Beatle 1.8,7984 UO 56,110,moyenne,5,5,noir,false,26630,0
Dacia,Logan 1.6 MPI,5051 RB 29,90,moyenne,5,5,blanc,false,7500,0
Renault,Laguna 2.0T,7321 LR 42,170,longue,5,5,rouge,false,27300,0
Audi,A2 1.4,7218 CQ 61,75,courte,5,5,gris,false,18310,3
Renault,Laguna 2.0T,5006 NB 21,170,longue,5,5,noir,false,27300,0
Saab,9.3 1.8T,5267 GD 20,150,longue,5,5,blanc,false,38600,0
Renault,Vel Satis 3.5 V6,6937 QK 77,245,très longue,5,5,rouge,false,49200,2
Audi,A2 1.4,5159 AS 96,75,courte,5,5,rouge,false,18310,3
Jaguar,X-Type 2.5 V6,7390 ZW 75,197,longue,5,5,gris,false,37100,0
Volkswagen,Golf 2.0 FSI,5142 KN 63,150,moyenne,5,5,gris,false,22900,0
Peugeot,1007 1.4,5879 LJ 35,75,courte,5,5,bleu,false,13750,3
Audi,A2 1.4,9472 ZU 60,75,courte,5,5,rouge,false,18310,3
Renault,Vel Satis 3.5 V6,1274 OI 43,245,très longue,5,5,bleu,false,49200,2
Audi,A2 1.4,3821 CX 90,75,courte,5,5,noir,false,18310,3
Renault,Vel Satis 3.5 V6,27 UV 43,245,très longue,5,5,gris,false,49200,2
Fiat,Croma 2.2,9958 DW 46,147,longue,5,5,rouge,false,24780,0
Jaguar,X-Type 2.5 V6,4835 VK 94,197,longue,5,5,noir,false,37100,0
Mercedes,A200,5937 FZ 16,136,moyenne,5,5,blanc,false,25900,0
Mercedes,S500,9639 TN 19,306,très longue,5,5,noir,false,101300,2
Audi,A2 1.4,7732 CQ 61,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,2560 GR 52,75,courte,5,5,noir,false,18310,3
Renault,Laguna 2.0T,7679 NF 93,170,longue,5,5,blanc,false,27300,0
Ford,Mondeo 1.8,6853 NP 41,125,longue,5,5,noir,false,23900,0
Volkswagen,Polo 1.2 6V,1732 LS 67,55,courte,5,3,gris,false,12200,1
BMW,M5,9305 RZ 41,507,très longue,5,5,gris,false,94800,2
Jaguar,X-Type 2.5 V6,3598 VC 32,197,longue,5,5,rouge,false,37100,0
Ford,Mondeo 1.8,8941 CZ 74,125,longue,5,5,noir,false,23900,0
Renault,Vel Satis 3.5 V6,4747 ZF 22,245,très longue,5,5,blanc,false,49200,2
Volvo,S80 T6,863 TC 49,272,très longue,5,5,blanc,false,50500,2
Audi,A2 1.4,7441 WQ 95,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,6335 GQ 10,75,courte,5,5,gris,false,18310,3
Jaguar,X-Type 2.5 V6,9159 BJ 90,197,longue,5,5,blanc,false,37100,0
Nissan,Almera 1.8,2184 NN 94,115,moyenne,5,5,blanc,false,16450,0
Audi,A2 1.4,8069 GM 83,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,1815 WO 52,75,courte,5,5,gris,false,18310,3
Skoda,Superb 2.8 V6,8708 TQ 65,193,très longue,5,5,noir,false,31790,2
Fiat,Croma 2.2,9257 DK 97,147,longue,5,5,rouge,false,24780,0
Volkswagen,Golf 2.0 FSI,1041 UT 73,150,moyenne,5,5,bleu,false,22900,0
Volvo,S80 T6,1972 QE 82,272,très longue,5,5,bleu,false,50500,2
Renault,Vel Satis 3.5 V6,8527 JY 85,245,très longue,5,5,gris,false,49200,2
Renault,Laguna 2.0T,6833 LV 45,170,longue,5,5,noir,false,27300,0
BMW,M5,5130 UK 49,507,très longue,5,5,noir,false,94800,2
Lancia,Ypsilon 1.4 16V,4191 VP 26,90,courte,5,3,noir,false,13500,1
Daihatsu,Cuore 1.0,7970 RP 11,58,courte,5,3,blanc,false,8850,1
Nissan,Almera 1.8,8501 IV 35,115,moyenne,5,5,blanc,false,16450,0
Daihatsu,Cuore 1.0,7935 HF 35,58,courte,5,3,rouge,false,8850,1
Ford,Mondeo 1.8,2775 WE 14,125,longue,5,5,noir,false,23900,0
Volvo,S80 T6,3401 MP 59,272,très longue,5,5,bleu,false,50500,2
Volkswagen,Polo 1.2 6V,4867 NI 90,55,courte,5,3,bleu,false,12200,1
Peugeot,1007 1.4,387 OI 14,75,courte,5,5,gris,false,13750,3
Skoda,Superb 2.8 V6,8603 UR 50,193,très longue,5,5,gris,false,31790,2
Volvo,S80 T6,6199 NT 53,272,très longue,5,5,bleu,false,50500,2
Skoda,Superb 2.8 V6,6272 BL 10,193,très longue,5,5,noir,false,31790,2
Peugeot,1007 1.4,6831 ZQ 54,75,courte,5,5,bleu,false,13750,3
Mercedes,S500,5483 FL 48,306,très longue,5,5,noir,false,101300,2
Jaguar,X-Type 2.5 V6,3931 OW 77,197,longue,5,5,gris,false,37100,0
BMW,M5,5550 VQ 59,507,très longue,5,5,noir,false,94800,2
Audi,A2 1.4,9063 PJ 48,75,courte,5,5,bleu,false,18310,3
Audi,A2 1.4,4678 CM 15,75,courte,5,5,gris,false,18310,3
Nissan,Maxima 3.0 V6,5459 WT 40,200,très longue,5,5,rouge,false,30000,2
Volkswagen,Golf 2.0 FSI,4972 NS 36,150,moyenne,5,5,rouge,false,22900,0
Mercedes,S500,4456 MA 44,306,très longue,5,5,gris,false,101300,2
Nissan,Maxima 3.0 V6,6351 PG 56,200,très longue,5,5,bleu,false,30000,2
Audi,A2 1.4,6061 NT 98,75,courte,5,5,noir,false,18310,3
Mini,Copper 1.6 16V,6974 HN 94,115,courte,5,5,bleu,false,18200,3
Volkswagen,Golf 2.0 FSI,9480 IJ 91,150,moyenne,5,5,noir,false,22900,0
Volvo,S80 T6,8325 DK 77,272,très longue,5,5,noir,false,50500,2
Ford,Mondeo 1.8,4676 AH 81,125,longue,5,5,rouge,false,23900,0
Nissan,Maxima 3.0 V6,8865 YG 70,200,très longue,5,5,bleu,false,30000,2
Skoda,Superb 2.8 V6,7806 QB 75,193,très longue,5,5,blanc,false,31790,2
Mini,Copper 1.6 16V,2850 OG 25,115,courte,5,5,blanc,false,18200,3
Fiat,Croma 2.2,6028 JV 27,147,longue,5,5,bleu,false,24780,0
Jaguar,X-Type 2.5 V6,5050 YB 51,197,longue,5,5,gris,false,37100,0
Volvo,S80 T6,1300 EY 29,272,très longue,5,5,rouge,false,50500,2
Jaguar,X-Type 2.5 V6,4737 JK 42,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,4035 KU 19,75,courte,5,5,rouge,false,18310,3
Renault,Vel Satis 3.5 V6,2444 MA 43,245,très longue,5,5,blanc,false,49200,2
Audi,A2 1.4,2658 KF 76,75,courte,5,5,gris,false,18310,3
BMW,M5,1224 ZV 16,507,très longue,5,5,blanc,false,94800,2
Seat,Toledo 1.6,9188 ME 44,102,longue,5,5,gris,false,18880,0
BMW,M5,8733 KH 95,507,très longue,5,5,noir,false,94800,2
Saab,9.3 1.8T,9465 DV 64,150,longue,5,5,noir,false,38600,0
Audi,A2 1.4,8652 LL 41,75,courte,5,5,gris,false,18310,3
Jaguar,X-Type 2.5 V6,207 PM 30,197,longue,5,5,gris,false,37100,0
Peugeot,1007 1.4,9962 XP 27,75,courte,5,5,noir,false,13750,3
Peugeot,1007 1.4,8840 QD 45,75,courte,5,5,bleu,false,13750,3
Audi,A2 1.4,1508 IO 94,75,courte,5,5,gris,false,18310,3
Fiat,Croma 2.2,5454 CT 91,147,longue,5,5,blanc,false,24780,0
Volkswagen,Golf 2.0 FSI,1163 SZ 26,150,moyenne,5,5,blanc,false,22900,0
Renault,Vel Satis 3.5 V6,4309 LA 16,245,très longue,5,5,bleu,false,49200,2
Volkswagen,Golf 2.0 FSI,7667 VJ 28,150,moyenne,5,5,bleu,false,22900,0
Mercedes,S500,4510 KS 31,306,très longue,5,5,gris,false,101300,2
Volvo,S80 T6,4743 EI 57,272,très longue,5,5,noir,false,50500,2
Peugeot,1007 1.4,6178 TP 90,75,courte,5,5,noir,false,13750,3
Seat,Toledo 1.6,8071 RY 91,102,longue,5,5,bleu,false,18880,0
Volvo,S80 T6,7434 MZ 97,272,très longue,5,5,noir,false,50500,2
Renault,Megane 2.0 16V,7585 XT 15,135,moyenne,5,5,noir,false,22350,0
Volvo,S80 T6,2260 CO 93,272,très longue,5,5,blanc,false,50500,2
Renault,Vel Satis 3.5 V6,5324 DW 97,245,très longue,5,5,noir,false,49200,2
Jaguar,X-Type 2.5 V6,3689 PX 33,197,longue,5,5,rouge,false,37100,0
Audi,A2 1.4,1019 XS 39,75,courte,5,5,blanc,false,18310,3
Volvo,S80 T6,1931 LS 32,272,très longue,5,5,bleu,false,50500,2
BMW,M5,4038 SG 70,507,très longue,5,5,gris,false,94800,2
Kia,Picanto 1.1,1674 RT 87,65,courte,5,5,blanc,false,8990,3
Daihatsu,Cuore 1.0,5398 ES 64,58,courte,5,3,gris,false,8850,1
Nissan,Primera 1.6,5973 SC 81,109,longue,5,5,bleu,false,18650,0
Skoda,Superb 2.8 V6,5653 UY 84,193,très longue,5,5,bleu,false,31790,2
Daihatsu,Cuore 1.0,4587 EC 97,58,courte,5,3,bleu,false,8850,1
Audi,A2 1.4,5717 ZA 20,75,courte,5,5,noir,false,18310,3
Peugeot,1007 1.4,3910 DY 74,75,courte,5,5,bleu,false,13750,3
Jaguar,X-Type 2.5 V6,765 ZM 68,197,longue,5,5,gris,false,37100,0
Jaguar,X-Type 2.5 V6,5051 OB 44,197,longue,5,5,noir,false,37100,0
Jaguar,X-Type 2.5 V6,5657 MQ 54,197,longue,5,5,rouge,false,37100,0
Jaguar,X-Type 2.5 V6,2917 LY 17,197,longue,5,5,gris,false,37100,0
Jaguar,X-Type 2.5 V6,1819 DH 41,197,longue,5,5,noir,false,37100,0
Jaguar,X-Type 2.5 V6,5365 LE 91,197,longue,5,5,gris,false,37100,0
Saab,9.3 1.8T,8302 KH 32,150,longue,5,5,blanc,false,38600,0
Audi,A2 1.4,5365 DK 92,75,courte,5,5,bleu,false,18310,3
Renault,Vel Satis 3.5 V6,8200 FR 26,245,très longue,5,5,noir,false,49200,2
Fiat,Croma 2.2,9200 CG 42,147,longue,5,5,blanc,false,24780,0
Volkswagen,Polo 1.2 6V,396 QU 94,55,courte,5,3,noir,false,12200,1
Nissan,Maxima 3.0 V6,5914 WC 61,200,très longue,5,5,blanc,false,30000,2
Mercedes,S500,9646 FX 92,306,très longue,5,5,blanc,false,101300,2
BMW,M5,6775 IB 26,507,très longue,5,5,noir,false,94800,2
Renault,Megane 2.0 16V,7025 RF 41,135,moyenne,5,5,gris,false,22350,0
Volkswagen,Polo 1.2 6V,4327 UQ 28,55,courte,5,3,blanc,false,12200,1
Renault,Vel Satis 3.5 V6,2470 OQ 13,245,très longue,5,5,gris,false,49200,2
BMW,M5,942 BQ 77,507,très longue,5,5,bleu,false,94800,2
BMW,M5,7837 LU 55,507,très longue,5,5,bleu,false,94800,2
Skoda,Superb 2.8 V6,448 IQ 22,193,très longue,5,5,bleu,false,31790,2
BMW,M5,4363 CG 95,507,très longue,5,5,bleu,false,94800,2
Renault,Laguna 2.0T,584 YW 82,170,longue,5,5,noir,false,27300,0
Fiat,Croma 2.2,9307 DO 51,147,longue,5,5,rouge,false,24780,0
Renault,Vel Satis 3.5 V6,6034 LM 57,245,très longue,5,5,noir,false,49200,2
BMW,M5,4673 DS 17,507,très longue,5,5,rouge,false,94800,2
Jaguar,X-Type 2.5 V6,4216 ZZ 61,197,longue,5,5,noir,false,37100,0
Audi,A2 1.4,3575 TO 43,75,courte,5,5,bleu,false,18310,3
BMW,M5,7815 TJ 16,507,très longue,5,5,gris,false,94800,2
Volvo,S80 T6,3350 HY 42,272,très longue,5,5,noir,false,50500,2
Volkswagen,Polo 1.2 6V,1542 JM 52,55,courte,5,3,bleu,false,12200,1
Audi,A2 1.4,1178 ND 65,75,courte,5,5,gris,false,18310,3
Jaguar,X-Type 2.5 V6,7582 JO 93,197,longue,5,5,blanc,false,37100,0
Fiat,Croma 2.2,7098 XR 81,147,longue,5,5,noir,false,24780,0
Lancia,Ypsilon 1.4 16V,8973 MO 61,90,courte,5,3,blanc,false,13500,1
Renault,Vel Satis 3.5 V6,8529 ZJ 24,245,très longue,5,5,bleu,false,49200,2
Renault,Vel Satis 3.5 V6,6470 DC 73,245,très longue,5,5,bleu,false,49200,2
Renault,Laguna 2.0T,7262 KW 87,170,longue,5,5,noir,false,27300,0
Ford,Mondeo 1.8,2329 NV 94,125,longue,5,5,bleu,false,23900,0
Nissan,Maxima 3.0 V6,1871 GM 33,200,très longue,5,5,gris,false,30000,2
BMW,M5,6681 NW 15,507,très longue,5,5,bleu,false,94800,2
Kia,Picanto 1.1,774 ZH 87,65,courte,5,5,blanc,false,8990,3
Jaguar,X-Type 2.5 V6,5562 JM 48,197,longue,5,5,bleu,false,37100,0
BMW,M5,3626 NZ 20,507,très longue,5,5,rouge,false,94800,2
Audi,A2 1.4,5277 OZ 94,75,courte,5,5,gris,false,18310,3
Audi,A2 1.4,1856 IO 85,75,courte,5,5,bleu,false,18310,3
Jaguar,X-Type 2.5 V6,968 HP 20,197,longue,5,5,blanc,false,37100,0
Daihatsu,Cuore 1.0,7762 VG 49,58,courte,5,3,gris,false,8850,1
BMW,M5,8071 FF 14,507,très longue,5,5,blanc,false,94800,2
Audi,A2 1.4,4120 PJ 51,75,courte,5,5,gris,false,18310,3
Renault,Megane 2.0 16V,8213 GL 84,135,moyenne,5,5,bleu,false,22350,0
Saab,9.3 1.8T,3679 LB 50,150,longue,5,5,bleu,false,38600,0
Seat,Toledo 1.6,6196 QS 84,102,longue,5,5,bleu,false,18880,0
Saab,9.3 1.8T,5017 RZ 77,150,longue,5,5,gris,false,38600,0
Jaguar,X-Type 2.5 V6,8750 EG 73,197,longue,5,5,noir,false,37100,0
Jaguar,X-Type 2.5 V6,2006 EW 76,197,longue,5,5,noir,false,37100,0
Skoda,Superb 2.8 V6,1433 QN 13,193,très longue,5,5,blanc,false,31790,2
Fiat,Croma 2.2,1816 AG 68,147,longue,5,5,blanc,false,24780,0
Audi,A2 1.4,162 NM 38,75,courte,5,5,rouge,false,18310,3
Jaguar,X-Type 2.5 V6,9781 SH 92,197,longue,5,5,blanc,false,37100,0
Audi,A2 1.4,7630 FB 53,75,courte,5,5,noir,false,18310,3
Saab,9.3 1.8T,5742 BO 23,150,longue,5,5,bleu,false,38600,0
Renault,Vel Satis 3.5 V6,9208 MI 56,245,très longue,5,5,noir,false,49200,2
Jaguar,X-Type 2.5 V6,9978 RR 21,197,longue,5,5,gris,false,37100,0
Audi,A2 1.4,5357 TD 82,75,courte,5,5,noir,false,18310,3
Volkswagen,Golf 2.0 FSI,2587 AT 78,150,moyenne,5,5,bleu,false,22900,0
Audi,A2 1.4,2049 LX 35,75,courte,5,5,blanc,false,18310,3
Volkswagen,Polo 1.2 6V,4032 XU 33,55,courte,5,3,blanc,false,12200,1
BMW,M5,1443 UH 81,507,très longue,5,5,blanc,false,94800,2
Volvo,S80 T6,1762 DV 94,272,très longue,5,5,rouge,false,50500,2
Nissan,Primera 1.6,2836 CO 66,109,longue,5,5,blanc,false,18650,0
Jaguar,X-Type 2.5 V6,875 GE 66,197,longue,5,5,bleu,false,37100,0
Jaguar,X-Type 2.5 V6,6938 KZ 33,197,longue,5,5,gris,false,37100,0
Renault,Vel Satis 3.5 V6,5330 ZQ 33,245,très longue,5,5,blanc,false,49200,2
BMW,M5,8767 BS 67,507,très longue,5,5,blanc,false,94800,2
Audi,A2 1.4,7201 SH 35,75,courte,5,5,blanc,false,18310,3
Jaguar,X-Type 2.5 V6,2167 XA 32,197,longue,5,5,gris,false,37100,0
Jaguar,X-Type 2.5 V6,815 XM 45,197,longue,5,5,rouge,false,37100,0
Volkswagen,Polo 1.2 6V,3872 KW 88,55,courte,5,3,blanc,false,12200,1
Volvo,S80 T6,3413 CF 28,272,très longue,5,5,bleu,false,50500,2
BMW,M5,8158 UI 85,507,très longue,5,5,gris,false,94800,2
Renault,Vel Satis 3.5 V6,2777 JT 79,245,très longue,5,5,noir,false,49200,2
BMW,M5,7554 VO 62,507,très longue,5,5,gris,false,94800,2
Peugeot,1007 1.4,4243 ZC 20,75,courte,5,5,bleu,false,13750,3
BMW,M5,5617 XV 57,507,très longue,5,5,noir,false,94800,2
BMW,M5,9133 UI 89,507,très longue,5,5,blanc,false,94800,2
Mercedes,A200,8473 PH 55,136,moyenne,5,5,blanc,false,25900,0
BMW,M5,2250 HW 39,507,très longue,5,5,noir,false,94800,2
Volvo,S80 T6,2267 LC 22,272,très longue,5,5,bleu,false,50500,2
Renault,Laguna 2.0T,9304 DW 81,170,longue,5,5,rouge,false,27300,0
Mercedes,S500,1371 DX 47,306,très longue,5,5,rouge,false,101300,2
Audi,A2 1.4,8428 PH 68,75,courte,5,5,bleu,false,18310,3
Volkswagen,Polo 1.2 6V,4781 CU 75,55,courte,5,3,blanc,false,12200,1
Audi,A2 1.4,6874 RR 94,75,courte,5,5,rouge,false,18310,3
Audi,A2 1.4,4533 MW 59,75,courte,5,5,noir,false,18310,3
BMW,M5,7583 TG 37,507,très longue,5,5,gris,false,94800,2
Audi,A2 1.4,9426 QS 20,75,courte,5,5,noir,false,18310,3
Nissan,Primera 1.6,5794 LE 93,109,longue,5,5,gris,false,18650,0
Jaguar,X-Type 2.5 V6,1244 BA 69,197,longue,5,5,rouge,false,37100,0
Peugeot,1007 1.4,2426 TI 35,75,courte,5,5,blanc,false,13750,3
Mercedes,S500,9134 RO 57,306,très longue,5,5,gris,false,101300,2
Audi,A2 1.4,350 DV 14,75,courte,5,5,noir,false,18310,3
Peugeot,1007 1.4,7976 IS 11,75,courte,5,5,noir,false,13750,3
Volkswagen,Polo 1.2 6V,2090 NC 59,55,courte,5,3,noir,false,12200,1
Renault,Vel Satis 3.5 V6,8664 DH 77,245,très longue,5,5,gris,false,49200,2
BMW,M5,198 CQ 84,507,très longue,5,5,noir,false,94800,2
Jaguar,X-Type 2.5 V6,5357 FM 48,197,longue,5,5,rouge,false,37100,0
Dacia,Logan 1.6 MPI,7596 MH 49,90,moyenne,5,5,noir,false,7500,0
Audi,A2 1.4,1514 OR 45,75,courte,5,5,rouge,false,18310,3
Seat,Toledo 1.6,5422 QC 17,102,longue,5,5,noir,false,18880,0
Ford,Mondeo 1.8,3384 QJ 81,125,longue,5,5,blanc,false,23900,0
BMW,M5,4789 ZB 26,507,très longue,5,5,gris,false,94800,2
Ford,Mondeo 1.8,7936 RI 58,125,longue,5,5,noir,false,23900,0
Skoda,Superb 2.8 V6,2921 GQ 43,193,très longue,5,5,noir,false,31790,2
Volvo,S80 T6,5269 HM 26,272,très longue,5,5,rouge,false,50500,2
Audi,A2 1.4,3008 PW 70,75,courte,5,5,bleu,false,18310,3
Skoda,Superb 2.8 V6,3037 IT 89,193,très longue,5,5,bleu,false,31790,2
Peugeot,1007 1.4,8599 MN 52,75,courte,5,5,noir,false,13750,3
Jaguar,X-Type 2.5 V6,8973 VA 96,197,longue,5,5,bleu,false,37100,0
Volkswagen,Polo 1.2 6V,1371 UZ 40,55,courte,5,3,noir,false,12200,1
Fiat,Croma 2.2,1016 TH 77,147,longue,5,5,bleu,false,24780,0
Renault,Megane 2.0 16V,4739 YW 65,135,moyenne,5,5,noir,false,22350,0
BMW,M5,9564 YZ 90,507,très longue,5,5,rouge,false,94800,2
Daihatsu,Cuore 1.0,6985 RX 80,58,courte,5,3,gris,false,8850,1
Volkswagen,New Beatle 1.8,5084 NA 85,110,moyenne,5,5,gris,false,26630,0
Mercedes,A200,6980 QF 69,136,moyenne,5,5,bleu,false,25900,0
Jaguar,X-Type 2.5 V6,3484 KE 10,197,longue,5,5,noir,false,37100,0
Nissan,Maxima 3.0 V6,2876 IS 92,200,très longue,5,5,noir,false,30000,2
Seat,Toledo 1.6,2621 RS 25,102,longue,5,5,bleu,false,18880,0
Mercedes,S500,897 EO 94,306,très longue,5,5,rouge,false,101300,2
Fiat,Croma 2.2,8598 TV 25,147,longue,5,5,rouge,false,24780,0
