immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
853 NG 61,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
8688 AC 53,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
8480 IJ 14,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
343 JF 83,Fiat,Croma 2.2,147,longue,5,5,gris,true,17346
3704 RF 85,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
8285 RB 75,Audi,A2 1.4,75,courte,5,5,noir,true,12817
3934 NL 49,Audi,A2 1.4,75,courte,5,5,noir,false,18310
5838 NS 93,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
8735 VD 46,BMW,M5,507,très longue,5,5,noir,true,66360
960 GT 55,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
9557 NK 37,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,true,34440
3464 OU 44,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
5327 NV 75,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
4120 MN 89,BMW,M5,507,très longue,5,5,blanc,false,94800
7372 GN 92,Mercedes,S500,306,très longue,5,5,noir,false,101300
6788 UI 90,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
6843 QI 43,BMW,120i,150,moyenne,5,5,rouge,true,25060
8778 SM 98,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
3334 ZO 46,Daihatsu,Cuore 1.0,58,courte,5,3,gris,false,8850
9459 ZG 14,Audi,A2 1.4,75,courte,5,5,gris,true,12817
1789 PN 60,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
7040 HE 76,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
1183 LJ 28,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
7380 FC 51,Nissan,Primera 1.6,109,longue,5,5,gris,false,18650
1971 ZT 91,BMW,M5,507,très longue,5,5,blanc,false,94800
7999 FG 54,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
8334 WX 88,Nissan,Almera 1.8,115,moyenne,5,5,bleu,false,16450
4546 MC 88,BMW,M5,507,très longue,5,5,blanc,false,94800
2150 DQ 13,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
8957 GL 18,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
5683 NX 47,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
5089 JW 32,Lancia,Ypsilon 1.4 16V,90,courte,5,3,blanc,true,9450
7964 AO 74,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
3303 CB 97,BMW,M5,507,très longue,5,5,noir,true,66360
4990 MO 98,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
2071 FR 47,Mercedes,A200,136,moyenne,5,5,blanc,false,25900
2899 QM 11,Mercedes,A200,136,moyenne,5,5,noir,true,18130
2951 OW 50,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
2930 VF 53,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
441 RQ 56,BMW,120i,150,moyenne,5,5,noir,true,25060
2983 PK 21,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
2634 MY 64,BMW,M5,507,très longue,5,5,blanc,true,66360
1520 ZU 94,Daihatsu,Cuore 1.0,58,courte,5,3,gris,false,8850
4204 WT 56,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
1212 KA 16,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
5398 FO 81,Ford,Mondeo 1.8,125,longue,5,5,gris,true,16730
85 IE 27,Renault,Laguna 2.0T,170,longue,5,5,blanc,true,19110
1274 YS 46,BMW,M5,507,très longue,5,5,gris,false,94800
7975 CO 25,BMW,M5,507,très longue,5,5,gris,false,94800
6348 GS 52,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
8573 KT 65,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
8896 VJ 25,Kia,Picanto 1.1,65,courte,5,5,gris,false,8990
721 EG 80,Mini,Copper 1.6 16V,115,courte,5,5,rouge,false,18200
6196 UM 59,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
7589 MH 13,BMW,M5,507,très longue,5,5,bleu,true,66360
2526 BQ 63,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
1863 WA 39,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
1780 VK 75,BMW,120i,150,moyenne,5,5,rouge,true,25060
2714 IS 62,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
2346 SR 72,BMW,M5,507,très longue,5,5,rouge,true,66360
8783 FA 39,BMW,M5,507,très longue,5,5,gris,true,66360
6848 ZQ 22,Mini,Copper 1.6 16V,115,courte,5,5,noir,true,12740
9113 SZ 17,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
7302 TX 56,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,true,8540
699 DM 49,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
4608 LO 26,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
7435 GH 90,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
4369 NO 82,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
6956 VL 58,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
8865 KQ 31,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
2278 DR 77,Mercedes,S500,306,très longue,5,5,bleu,false,101300
6971 UT 19,BMW,M5,507,très longue,5,5,rouge,false,94800
7738 OD 10,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
2294 GK 75,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
7614 DD 43,Mercedes,S500,306,très longue,5,5,blanc,true,70910
9630 EK 70,BMW,M5,507,très longue,5,5,gris,false,94800
9357 SY 94,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
1688 PY 47,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
862 ZO 52,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
1247 VG 86,Mercedes,S500,306,très longue,5,5,blanc,false,101300
1426 FG 93,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
5085 VM 69,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
8330 NP 49,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
3183 IT 57,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
5170 KH 96,Audi,A2 1.4,75,courte,5,5,gris,false,18310
766 AC 41,Audi,A2 1.4,75,courte,5,5,gris,false,18310
9206 ZM 10,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
7892 PJ 19,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
1229 CR 97,BMW,M5,507,très longue,5,5,noir,true,66360
9567 DB 62,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
2445 SV 81,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
781 ED 42,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4734 AP 55,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
8582 BL 60,BMW,M5,507,très longue,5,5,bleu,false,94800
4891 AY 38,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
8611 YZ 71,Mercedes,S500,306,très longue,5,5,blanc,true,70910
2674 YC 15,Seat,Toledo 1.6,102,longue,5,5,gris,false,18880
3984 HB 68,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
5671 DH 65,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
2209 KR 37,BMW,M5,507,très longue,5,5,gris,false,94800
2560 TU 27,Lancia,Ypsilon 1.4 16V,90,courte,5,3,bleu,true,9450
3020 AC 71,Mercedes,S500,306,très longue,5,5,gris,true,70910
3770 ZR 61,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
8432 NP 51,Skoda,Superb 2.8 V6,193,très longue,5,5,blanc,false,31790
1592 HZ 83,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
3877 GF 56,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
7253 GC 37,Daihatsu,Cuore 1.0,58,courte,5,3,gris,false,8850
8362 MS 66,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
9116 IN 74,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
4945 QZ 41,BMW,M5,507,très longue,5,5,gris,false,94800
4857 GM 45,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
1928 YU 74,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
6516 FX 52,BMW,120i,150,moyenne,5,5,bleu,true,25060
8770 JC 97,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
7973 FJ 45,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
5770 YW 42,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
713 UM 75,Volvo,S80 T6,272,très longue,5,5,blanc,true,35350
323 SD 29,Renault,Laguna 2.0T,170,longue,5,5,noir,true,19110
753 AQ 88,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
9927 CA 64,Mercedes,S500,306,très longue,5,5,blanc,true,70910
5854 JA 39,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
6001 JC 51,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
520 ZC 38,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
839 BF 93,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
8616 YN 37,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
2372 SD 54,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
918 IF 73,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
8283 UG 54,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
8958 UX 19,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
8938 UC 26,Ford,Mondeo 1.8,125,longue,5,5,noir,true,16730
8505 QQ 43,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
7920 QD 11,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
4438 MC 16,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
9580 QR 48,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
8645 LE 44,Mercedes,S500,306,très longue,5,5,blanc,false,101300
4902 CF 76,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
8446 YW 20,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
5803 OY 66,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
2698 PX 66,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
6079 MA 86,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
7644 YZ 53,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
875 FB 12,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,false,22350
3456 LQ 97,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
1492 ZW 21,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
9528 FZ 50,Audi,A2 1.4,75,courte,5,5,gris,true,12817
9715 NS 92,BMW,M5,507,très longue,5,5,gris,false,94800
5379 RX 48,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
16 CV 50,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
813 BT 69,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
1800 WA 45,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
34 HW 23,Mercedes,S500,306,très longue,5,5,blanc,true,70910
7768 MD 25,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
7104 TJ 87,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
6674 SB 26,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
1982 UB 49,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
3798 XH 45,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
6226 PM 67,Mercedes,S500,306,très longue,5,5,noir,false,101300
448 LK 32,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
8111 AV 66,Audi,A2 1.4,75,courte,5,5,gris,false,18310
6403 NI 55,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
3244 EF 86,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
846 WF 10,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
8247 FB 43,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
4312 FI 68,BMW,M5,507,très longue,5,5,noir,true,66360
6247 KH 78,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
6935 AR 18,Mercedes,S500,306,très longue,5,5,rouge,true,70910
9032 EU 15,Mercedes,S500,306,très longue,5,5,blanc,true,70910
9846 FU 68,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
1901 ZB 62,Seat,Toledo 1.6,102,longue,5,5,blanc,false,18880
3199 ZQ 32,BMW,M5,507,très longue,5,5,rouge,true,66360
3204 LI 24,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
765 QO 64,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
6721 UM 59,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
7245 AI 14,BMW,M5,507,très longue,5,5,rouge,true,66360
1557 PZ 83,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
1099 UP 80,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
3297 AZ 26,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
5389 QN 12,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
3220 FD 55,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
8856 YU 16,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
7161 CM 16,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
4315 SX 70,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
5494 FK 70,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
2888 MG 77,Renault,Laguna 2.0T,170,longue,5,5,bleu,true,19110
6750 KP 94,BMW,M5,507,très longue,5,5,noir,false,94800
4715 ZM 72,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
910 PV 96,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,true,15644
2604 YJ 61,BMW,120i,150,moyenne,5,5,noir,true,25060
883 BE 45,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
4554 NI 26,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
6060 KO 29,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
4792 VY 79,Nissan,Almera 1.8,115,moyenne,5,5,noir,false,16450
4974 LZ 16,BMW,M5,507,très longue,5,5,gris,false,94800
9933 WB 39,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
5687 DF 34,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,true,16029
5208 QW 17,BMW,M5,507,très longue,5,5,noir,false,94800
4363 HA 17,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
6742 CM 61,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8381 MN 11,BMW,M5,507,très longue,5,5,rouge,true,66360
8582 FH 75,BMW,M5,507,très longue,5,5,noir,true,66360
4664 PF 69,Renault,Laguna 2.0T,170,longue,5,5,bleu,false,27300
533 IQ 26,BMW,120i,150,moyenne,5,5,noir,true,25060
9824 HA 68,Daihatsu,Cuore 1.0,58,courte,5,3,gris,false,8850
9057 NE 31,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
689 RD 38,Mercedes,A200,136,moyenne,5,5,gris,false,25900
5221 UV 18,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
6464 GC 83,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
5690 IN 15,Mercedes,A200,136,moyenne,5,5,noir,false,25900
8347 NQ 42,Mercedes,A200,136,moyenne,5,5,gris,true,18130
5380 BA 48,Ford,Mondeo 1.8,125,longue,5,5,bleu,true,16730
3754 SW 84,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
1086 MV 29,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
5558 DA 12,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
2727 ON 87,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
9539 VM 22,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
8486 KO 52,BMW,M5,507,très longue,5,5,blanc,false,94800
9648 QB 31,Peugeot,1007 1.4,75,courte,5,5,rouge,true,9625
6357 BR 23,Audi,A2 1.4,75,courte,5,5,noir,true,12817
2270 CA 33,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
6967 EH 40,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
5426 ET 88,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
3135 HW 79,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
2613 QK 21,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
6317 BT 68,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
1228 WZ 92,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
7188 JY 74,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
4046 DU 74,BMW,M5,507,très longue,5,5,noir,true,66360
4325 NB 76,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
1562 AI 21,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
4014 GD 97,BMW,M5,507,très longue,5,5,rouge,false,94800
7498 MK 87,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
4657 GU 46,Volvo,S80 T6,272,très longue,5,5,noir,true,35350
7166 SN 81,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
5281 TK 76,BMW,M5,507,très longue,5,5,blanc,true,66360
423 DW 90,BMW,M5,507,très longue,5,5,blanc,true,66360
1761 FI 74,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
8376 DG 18,BMW,M5,507,très longue,5,5,blanc,false,94800
1273 KC 47,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
5758 UM 15,Renault,Laguna 2.0T,170,longue,5,5,gris,false,27300
9901 QS 87,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
2723 IT 66,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
6125 UK 69,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
6352 JO 46,Audi,A2 1.4,75,courte,5,5,noir,false,18310
2306 FG 51,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
1826 BN 97,Kia,Picanto 1.1,65,courte,5,5,noir,false,8990
9872 UO 83,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
8159 ZQ 95,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
585 CQ 28,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
3644 GK 67,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
7665 QQ 57,BMW,M5,507,très longue,5,5,bleu,false,94800
8421 TV 77,Nissan,Primera 1.6,109,longue,5,5,rouge,false,18650
3723 HW 20,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
6530 ZM 57,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
4412 AF 26,Saab,9.3 1.8T,150,longue,5,5,bleu,true,27020
3590 MY 47,Fiat,Croma 2.2,147,longue,5,5,bleu,true,17346
9331 AY 60,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
9420 SH 61,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
3909 PF 49,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,true,16029
1270 HL 79,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
5107 OH 40,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
6037 CX 41,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
9130 FI 64,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4564 MB 41,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
4037 SA 85,BMW,M5,507,très longue,5,5,bleu,true,66360
7521 WT 14,Audi,A2 1.4,75,courte,5,5,noir,false,18310
7984 UO 56,Volkswagen,New Beatle 1.8,110,moyenne,5,5,noir,false,26630
2486 HF 46,Mercedes,A200,136,moyenne,5,5,gris,true,18130
5051 RB 29,Dacia,Logan 1.6 MPI,90,moyenne,5,5,blanc,false,7500
7321 LR 42,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
7218 CQ 61,Audi,A2 1.4,75,courte,5,5,gris,false,18310
2832 PL 40,BMW,M5,507,très longue,5,5,rouge,true,66360
8560 UE 25,Peugeot,1007 1.4,75,courte,5,5,gris,true,9625
3891 KD 59,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,true,25970
5006 NB 21,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
5267 GD 20,Saab,9.3 1.8T,150,longue,5,5,blanc,false,38600
6937 QK 77,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
5159 AS 96,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
6797 KW 27,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
7390 ZW 75,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
7036 YB 55,BMW,120i,150,moyenne,5,5,gris,true,25060
5142 KN 63,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
6671 DN 31,BMW,M5,507,très longue,5,5,gris,true,66360
9371 LK 74,Audi,A2 1.4,75,courte,5,5,noir,true,12817
6436 BZ 51,BMW,M5,507,très longue,5,5,gris,true,66360
7068 CP 37,Peugeot,1007 1.4,75,courte,5,5,blanc,true,9625
6776 QN 58,Mercedes,S500,306,très longue,5,5,noir,true,70910
6510 HZ 36,Mercedes,S500,306,très longue,5,5,bleu,true,70910
5879 LJ 35,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
9472 ZU 60,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
9055 YP 90,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
6285 XJ 87,BMW,M5,507,très longue,5,5,bleu,true,66360
1274 OI 43,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
3821 CX 90,Audi,A2 1.4,75,courte,5,5,noir,false,18310
27 UV 43,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
9958 DW 46,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
584 RF 50,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
4835 VK 94,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,false,37100
5937 FZ 16,Mercedes,A200,136,moyenne,5,5,blanc,false,25900
9639 TN 19,Mercedes,S500,306,très longue,5,5,noir,false,101300
7732 CQ 61,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
2560 GR 52,Audi,A2 1.4,75,courte,5,5,noir,false,18310
7679 NF 93,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
6853 NP 41,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
6749 ZG 15,BMW,120i,150,moyenne,5,5,rouge,true,25060
3628 TN 18,Mercedes,S500,306,très longue,5,5,rouge,true,70910
1373 XF 27,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
1732 LS 67,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
9305 RZ 41,BMW,M5,507,très longue,5,5,gris,false,94800
3598 VC 32,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
8941 CZ 74,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
4747 ZF 22,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
863 TC 49,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
7441 WQ 95,Audi,A2 1.4,75,courte,5,5,gris,false,18310
2430 AJ 91,BMW,120i,150,moyenne,5,5,gris,true,25060
6335 GQ 10,Audi,A2 1.4,75,courte,5,5,gris,false,18310
9159 BJ 90,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
2184 NN 94,Nissan,Almera 1.8,115,moyenne,5,5,blanc,false,16450
8069 GM 83,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
1815 WO 52,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8708 TQ 65,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
9257 DK 97,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
1041 UT 73,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
1972 QE 82,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
8527 JY 85,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
6833 LV 45,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
9659 PZ 81,BMW,120i,150,moyenne,5,5,rouge,true,25060
5130 UK 49,BMW,M5,507,très longue,5,5,noir,false,94800
9521 JR 29,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
4191 VP 26,Lancia,Ypsilon 1.4 16V,90,courte,5,3,noir,false,13500
7970 RP 11,Daihatsu,Cuore 1.0,58,courte,5,3,blanc,false,8850
6766 WK 56,BMW,M5,507,très longue,5,5,noir,true,66360
8501 IV 35,Nissan,Almera 1.8,115,moyenne,5,5,blanc,false,16450
7935 HF 35,Daihatsu,Cuore 1.0,58,courte,5,3,rouge,false,8850
4829 GI 29,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
2775 WE 14,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
7713 EA 23,BMW,120i,150,moyenne,5,5,noir,true,25060
5774 JA 87,Ford,Mondeo 1.8,125,longue,5,5,rouge,true,16730
9095 ZB 69,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
3401 MP 59,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
4867 NI 90,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
387 OI 14,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
3099 XB 22,Mercedes,S500,306,très longue,5,5,rouge,true,70910
8603 UR 50,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
6199 NT 53,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
5276 AG 63,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
6272 BL 10,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
8350 AX 55,BMW,M5,507,très longue,5,5,bleu,true,66360
6831 ZQ 54,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
1175 VJ 40,BMW,M5,507,très longue,5,5,noir,true,66360
5483 FL 48,Mercedes,S500,306,très longue,5,5,noir,false,101300
3931 OW 77,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
5550 VQ 59,BMW,M5,507,très longue,5,5,noir,false,94800
9063 PJ 48,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4678 CM 15,Audi,A2 1.4,75,courte,5,5,gris,false,18310
3131 SE 91,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
5459 WT 40,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
4972 NS 36,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
