immatriculation,marque,nom,puissance,longueur,nbPlaces,nbPortes,couleur,occasion,prix
959 IH 77,Mercedes,S500,306,très longue,5,5,gris,false,101300
3599 HJ 92,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
5956 TV 27,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
9245 AD 32,Volvo,S80 T6,272,très longue,5,5,bleu,true,35350
6980 HD 26,Audi,A2 1.4,75,courte,5,5,noir,false,18310
9744 UD 85,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,true,16029
3789 QS 92,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
8696 ED 45,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
2714 VX 34,Mercedes,A200,136,moyenne,5,5,bleu,true,18130
8356 TD 91,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
2349 MH 39,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
8785 TY 55,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
4872 PB 64,Mercedes,A200,136,moyenne,5,5,rouge,true,18130
1264 RN 75,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
9751 TI 43,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,true,8540
2524 TX 35,Ford,Mondeo 1.8,125,longue,5,5,rouge,false,23900
5215 MC 88,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,true,15644
7425 CQ 59,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
1739 WI 75,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
2511 CJ 24,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
9393 VP 96,Renault,Laguna 2.0T,170,longue,5,5,bleu,true,19110
3088 QG 69,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
2321 RM 72,Mercedes,S500,306,très longue,5,5,bleu,true,70910
4370 PH 50,Seat,Toledo 1.6,102,longue,5,5,blanc,false,18880
3569 PL 93,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
5122 YV 47,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
1126 VW 28,Kia,Picanto 1.1,65,courte,5,5,noir,false,8990
6574 KY 36,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
4824 TM 31,BMW,M5,507,très longue,5,5,bleu,true,66360
3233 TK 98,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
4862 ZB 60,Mercedes,S500,306,très longue,5,5,blanc,false,101300
5372 MA 35,BMW,M5,507,très longue,5,5,blanc,true,66360
5279 RF 38,BMW,120i,150,moyenne,5,5,rouge,true,25060
595 SA 49,Ford,Mondeo 1.8,125,longue,5,5,noir,true,16730
7065 VY 97,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
8116 XI 17,Nissan,Maxima 3.0 V6,200,très longue,5,5,blanc,false,30000
5541 RX 25,Seat,Toledo 1.6,102,longue,5,5,bleu,false,18880
1505 YO 95,Nissan,Primera 1.6,109,longue,5,5,noir,false,18650
4449 YW 28,Audi,A2 1.4,75,courte,5,5,gris,false,18310
3362 NS 51,Mercedes,S500,306,très longue,5,5,rouge,true,70910
539 DF 52,BMW,M5,507,très longue,5,5,noir,false,94800
8271 UR 94,BMW,M5,507,très longue,5,5,noir,false,94800
8980 XB 57,BMW,M5,507,très longue,5,5,gris,false,94800
671 JK 13,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
2016 XQ 64,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
6966 CJ 18,BMW,M5,507,très longue,5,5,noir,true,66360
1407 AV 67,Renault,Laguna 2.0T,170,longue,5,5,blanc,false,27300
1324 VG 43,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
6804 WC 80,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
229 FG 97,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
1117 EZ 38,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
2409 QL 82,BMW,M5,507,très longue,5,5,noir,false,94800
4696 ME 44,Audi,A2 1.4,75,courte,5,5,noir,false,18310
423 HI 64,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
9632 JG 57,Renault,Megane 2.0 16V,135,moyenne,5,5,bleu,false,22350
3026 ZX 72,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,blanc,false,22900
9185 HE 97,BMW,M5,507,très longue,5,5,bleu,true,66360
635 UD 53,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
5990 YJ 67,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
4343 VD 44,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
7123 BC 14,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
7240 NJ 89,Nissan,Almera 1.8,115,moyenne,5,5,rouge,false,16450
3125 HU 47,Audi,A2 1.4,75,courte,5,5,bleu,true,12817
4065 KP 11,BMW,M5,507,très longue,5,5,noir,true,66360
1206 VT 12,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
7649 FB 90,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
7439 VN 71,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
7249 QM 19,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
540 JP 16,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
2246 GH 82,Mercedes,S500,306,très longue,5,5,gris,true,70910
1482 JN 52,Audi,A2 1.4,75,courte,5,5,gris,false,18310
6954 SH 78,Renault,Laguna 2.0T,170,longue,5,5,rouge,true,19110
8307 YR 77,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
8402 WW 66,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,rouge,false,22900
1260 OW 93,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,true,25970
3944 CN 92,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
2100 QM 41,BMW,M5,507,très longue,5,5,blanc,true,66360
5176 QB 97,Dacia,Logan 1.6 MPI,90,moyenne,5,5,blanc,false,7500
2343 IK 68,BMW,M5,507,très longue,5,5,bleu,false,94800
1615 MB 59,Peugeot,1007 1.4,75,courte,5,5,gris,true,9625
1259 IX 51,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,true,8540
533 ZU 47,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
4490 OQ 32,Audi,A2 1.4,75,courte,5,5,noir,false,18310
2265 HY 54,BMW,M5,507,très longue,5,5,noir,false,94800
1263 GF 25,BMW,M5,507,très longue,5,5,noir,true,66360
473 NZ 18,BMW,M5,507,très longue,5,5,noir,false,94800
2318 LL 92,Mercedes,S500,306,très longue,5,5,rouge,false,101300
7958 TA 90,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
6739 BV 54,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
5125 VH 58,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
9789 DP 58,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
3922 CZ 62,Kia,Picanto 1.1,65,courte,5,5,bleu,false,8990
2920 EK 22,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
1845 CX 81,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
7143 IA 46,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
6884 KP 58,BMW,M5,507,très longue,5,5,bleu,false,94800
1354 DE 76,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
3542 CF 17,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
6488 IZ 69,BMW,M5,507,très longue,5,5,blanc,false,94800
1015 XO 81,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
3263 UN 24,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
4429 BV 79,Fiat,Croma 2.2,147,longue,5,5,rouge,false,24780
4429 JE 37,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
6943 DO 12,Nissan,Maxima 3.0 V6,200,très longue,5,5,gris,false,30000
7353 RP 23,Audi,A2 1.4,75,courte,5,5,noir,false,18310
9803 PH 29,Mercedes,S500,306,très longue,5,5,bleu,false,101300
3639 DY 61,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
9981 QR 37,Daihatsu,Cuore 1.0,58,courte,5,3,rouge,false,8850
8349 YI 19,BMW,120i,150,moyenne,5,5,blanc,true,25060
7826 RK 46,Mercedes,S500,306,très longue,5,5,bleu,true,70910
4961 RO 49,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
884 LR 31,Volkswagen,New Beatle 1.8,110,moyenne,5,5,blanc,true,18641
3321 ZO 41,Dacia,Logan 1.6 MPI,90,moyenne,5,5,gris,false,7500
4360 QA 27,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
8560 SS 89,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
5871 YT 16,Audi,A2 1.4,75,courte,5,5,gris,true,12817
9250 IZ 42,Mercedes,S500,306,très longue,5,5,blanc,true,70910
4331 SC 58,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
5873 OD 27,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
7023 LD 90,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
5851 BW 81,Mini,Copper 1.6 16V,115,courte,5,5,bleu,false,18200
3471 NI 72,BMW,M5,507,très longue,5,5,noir,true,66360
4687 EO 67,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
9579 JT 23,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
3747 HP 93,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
5203 QP 51,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
3405 CB 87,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
4533 KW 70,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
7428 MN 49,Saab,9.3 1.8T,150,longue,5,5,noir,false,38600
6277 DB 54,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
7614 OS 93,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
6094 AA 86,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
6984 PO 45,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
9838 TW 51,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
5744 SV 72,Fiat,Croma 2.2,147,longue,5,5,blanc,true,17346
5206 IK 58,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
1652 UX 72,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
1944 JP 92,Nissan,Maxima 3.0 V6,200,très longue,5,5,gris,false,30000
8245 LX 29,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
8132 XJ 24,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
475 ZR 92,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
5577 KN 10,Audi,A2 1.4,75,courte,5,5,noir,false,18310
5440 DU 45,Audi,A2 1.4,75,courte,5,5,gris,false,18310
8321 CA 93,Audi,A2 1.4,75,courte,5,5,noir,true,12817
6589 YJ 75,BMW,M5,507,très longue,5,5,blanc,false,94800
9995 AF 26,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
9222 WO 57,Ford,Mondeo 1.8,125,longue,5,5,bleu,false,23900
6103 BN 65,BMW,M5,507,très longue,5,5,rouge,true,66360
6713 YK 55,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,true,8540
9615 BC 50,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,true,8540
6930 GF 28,Peugeot,1007 1.4,75,courte,5,5,rouge,false,13750
4081 BW 30,BMW,M5,507,très longue,5,5,rouge,false,94800
536 GQ 86,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
6635 KE 28,Mercedes,A200,136,moyenne,5,5,noir,true,18130
8086 XP 14,Mercedes,S500,306,très longue,5,5,bleu,true,70910
2522 SW 97,Volvo,S80 T6,272,très longue,5,5,bleu,false,50500
9108 MI 34,BMW,M5,507,très longue,5,5,blanc,false,94800
345 ST 86,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
6768 FZ 45,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
9415 BK 90,Mercedes,S500,306,très longue,5,5,bleu,true,70910
4833 VT 55,BMW,M5,507,très longue,5,5,gris,false,94800
3607 XN 26,BMW,M5,507,très longue,5,5,gris,true,66360
8702 NX 98,Skoda,Superb 2.8 V6,193,très longue,5,5,rouge,false,31790
9422 XC 44,Lancia,Ypsilon 1.4 16V,90,courte,5,3,noir,false,13500
658 FW 34,BMW,120i,150,moyenne,5,5,noir,true,25060
3706 TF 72,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
5920 WQ 16,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
6346 CS 26,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
4382 JP 50,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
7170 VJ 74,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
7806 TH 20,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,gris,false,22900
6845 GM 25,Daihatsu,Cuore 1.0,58,courte,5,3,noir,false,8850
8132 FZ 46,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
2596 WS 32,BMW,M5,507,très longue,5,5,noir,false,94800
1653 KW 89,Audi,A2 1.4,75,courte,5,5,gris,true,12817
8586 SA 51,Mercedes,S500,306,très longue,5,5,bleu,false,101300
5534 HT 11,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
3066 PQ 41,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
1603 SQ 14,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
5979 TN 72,Nissan,Primera 1.6,109,longue,5,5,bleu,false,18650
1119 FV 77,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
5033 DF 68,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
8836 ED 71,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
1222 NS 32,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
5101 RC 81,Mercedes,A200,136,moyenne,5,5,noir,true,18130
222 YA 29,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
5664 SH 21,Saab,9.3 1.8T,150,longue,5,5,gris,false,38600
6820 OQ 24,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
4070 CG 16,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
4019 NI 38,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,true,34440
9814 NV 65,Volkswagen,Polo 1.2 6V,55,courte,5,3,gris,false,12200
1366 ZU 26,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
7098 LO 18,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
2228 KI 98,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
9034 VY 83,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4188 UB 30,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,true,8540
445 NJ 83,Fiat,Croma 2.2,147,longue,5,5,blanc,true,17346
4978 WW 44,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
2361 QL 62,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
6708 AP 47,Mini,Copper 1.6 16V,115,courte,5,5,rouge,false,18200
5970 ZP 11,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,true,34440
4512 CE 92,Renault,Megane 2.0 16V,135,moyenne,5,5,rouge,false,22350
1118 JG 89,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
8988 IP 80,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,bleu,false,22900
4018 RT 27,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
5320 UR 73,Mercedes,S500,306,très longue,5,5,noir,true,70910
1850 WM 89,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
9956 KA 84,Daihatsu,Cuore 1.0,58,courte,5,3,rouge,false,8850
6996 RL 98,Fiat,Croma 2.2,147,longue,5,5,gris,false,24780
3240 DS 22,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
6974 XK 31,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
1180 VM 93,Audi,A2 1.4,75,courte,5,5,gris,false,18310
4863 KB 97,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,true,25970
3675 AR 97,Peugeot,1007 1.4,75,courte,5,5,gris,true,9625
9757 QT 49,Mercedes,S500,306,très longue,5,5,blanc,false,101300
7044 KK 10,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,false,12200
4767 HH 55,BMW,120i,150,moyenne,5,5,rouge,true,25060
3829 XA 30,Audi,A2 1.4,75,courte,5,5,noir,false,18310
9057 AM 54,Volvo,S80 T6,272,très longue,5,5,rouge,true,35350
8757 MP 24,Renault,Laguna 2.0T,170,longue,5,5,bleu,true,19110
6744 DC 98,Seat,Toledo 1.6,102,longue,5,5,blanc,false,18880
8683 VD 16,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
1375 IR 50,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,false,22350
7754 WQ 91,Saab,9.3 1.8T,150,longue,5,5,rouge,false,38600
5138 YH 37,Seat,Toledo 1.6,102,longue,5,5,noir,false,18880
8691 MH 19,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
176 XD 59,Mercedes,S500,306,très longue,5,5,rouge,true,70910
4431 NM 34,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,true,34440
4590 XW 22,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
1716 II 56,Mercedes,A200,136,moyenne,5,5,blanc,true,18130
1812 TY 35,Audi,A2 1.4,75,courte,5,5,noir,false,18310
6994 EU 35,Volkswagen,Polo 1.2 6V,55,courte,5,3,bleu,false,12200
2303 SN 87,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
3841 DQ 93,Jaguar,X-Type 2.5 V6,197,longue,5,5,noir,true,25970
2779 JR 34,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
710 VA 74,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
2400 TL 26,Ford,Mondeo 1.8,125,longue,5,5,blanc,false,23900
6919 RT 12,Renault,Laguna 2.0T,170,longue,5,5,noir,false,27300
238 RE 87,Nissan,Primera 1.6,109,longue,5,5,rouge,false,18650
8408 II 18,BMW,M5,507,très longue,5,5,bleu,false,94800
5160 IV 95,Daihatsu,Cuore 1.0,58,courte,5,3,blanc,false,8850
4181 YD 39,Renault,Laguna 2.0T,170,longue,5,5,gris,true,19110
8553 BG 79,Volvo,S80 T6,272,très longue,5,5,blanc,false,50500
3484 JA 95,Fiat,Croma 2.2,147,longue,5,5,noir,false,24780
5287 FB 45,Mercedes,S500,306,très longue,5,5,bleu,false,101300
7629 VQ 25,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
9840 BL 65,Fiat,Croma 2.2,147,longue,5,5,noir,true,17346
2604 HG 47,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
2557 KZ 42,Nissan,Maxima 3.0 V6,200,très longue,5,5,bleu,false,30000
1879 VN 88,Audi,A2 1.4,75,courte,5,5,blanc,true,12817
2971 ER 29,Volvo,S80 T6,272,très longue,5,5,gris,false,50500
6749 LF 56,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
1162 DL 92,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,false,12200
5571 YI 51,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
4571 OY 56,BMW,M5,507,très longue,5,5,noir,false,94800
1034 PB 44,Peugeot,1007 1.4,75,courte,5,5,rouge,true,9625
6383 AF 69,Ford,Mondeo 1.8,125,longue,5,5,noir,false,23900
987 GM 88,BMW,M5,507,très longue,5,5,rouge,true,66360
9253 US 42,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
6620 CD 74,BMW,M5,507,très longue,5,5,blanc,false,94800
8179 JF 18,Mercedes,S500,306,très longue,5,5,blanc,false,101300
1709 BS 52,BMW,M5,507,très longue,5,5,gris,true,66360
5995 HH 62,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
9611 KT 21,Jaguar,X-Type 2.5 V6,197,longue,5,5,rouge,false,37100
4917 IU 19,Saab,9.3 1.8T,150,longue,5,5,noir,true,27020
5202 BM 10,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
8214 SB 46,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,false,12200
2365 NR 56,BMW,M5,507,très longue,5,5,rouge,false,94800
9814 DS 60,Nissan,Primera 1.6,109,longue,5,5,gris,false,18650
3715 EU 53,Volkswagen,Polo 1.2 6V,55,courte,5,3,noir,true,8540
2239 II 37,Renault,Megane 2.0 16V,135,moyenne,5,5,blanc,true,15644
1509 EW 45,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
3035 KZ 43,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
1493 MO 31,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
4195 JS 79,Saab,9.3 1.8T,150,longue,5,5,blanc,true,27020
5008 UU 97,Mercedes,S500,306,très longue,5,5,bleu,false,101300
2874 LQ 42,Skoda,Superb 2.8 V6,193,très longue,5,5,gris,false,31790
4247 NY 98,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
7719 FK 98,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
1304 ER 66,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
2706 PW 22,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
7337 KS 80,BMW,M5,507,très longue,5,5,noir,false,94800
6420 WU 98,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
9037 DL 24,Volkswagen,Polo 1.2 6V,55,courte,5,3,rouge,true,8540
4687 FU 79,Volkswagen,Polo 1.2 6V,55,courte,5,3,blanc,true,8540
1135 RC 92,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,true,25970
4686 EY 59,Audi,A2 1.4,75,courte,5,5,gris,true,12817
7247 NY 31,Ford,Mondeo 1.8,125,longue,5,5,gris,false,23900
4988 MU 42,Mercedes,S500,306,très longue,5,5,noir,true,70910
1411 OK 29,Mercedes,S500,306,très longue,5,5,gris,false,101300
3739 KG 27,Jaguar,X-Type 2.5 V6,197,longue,5,5,bleu,false,37100
805 ZJ 12,BMW,M5,507,très longue,5,5,rouge,false,94800
6221 OZ 19,Mini,Copper 1.6 16V,115,courte,5,5,blanc,true,12740
6145 VN 68,BMW,M5,507,très longue,5,5,gris,false,94800
6108 BV 59,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
1519 VU 21,Audi,A2 1.4,75,courte,5,5,noir,false,18310
5373 DM 22,Renault,Megane 2.0 16V,135,moyenne,5,5,gris,false,22350
2112 KY 40,Audi,A2 1.4,75,courte,5,5,rouge,false,18310
5946 RK 98,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
2119 SF 66,Kia,Picanto 1.1,65,courte,5,5,rouge,false,8990
7555 HH 79,BMW,M5,507,très longue,5,5,noir,false,94800
5535 YC 96,Volvo,S80 T6,272,très longue,5,5,rouge,false,50500
1747 UA 11,Audi,A2 1.4,75,courte,5,5,blanc,false,18310
3433 NV 53,Mercedes,A200,136,moyenne,5,5,noir,false,25900
5166 ME 68,Saab,9.3 1.8T,150,longue,5,5,gris,true,27020
3181 UC 16,Seat,Toledo 1.6,102,longue,5,5,rouge,false,18880
1362 QS 48,Peugeot,1007 1.4,75,courte,5,5,bleu,true,9625
2039 FP 53,Renault,Vel Satis 3.5 V6,245,très longue,5,5,blanc,false,49200
6041 VW 79,Renault,Vel Satis 3.5 V6,245,très longue,5,5,bleu,false,49200
7540 PZ 86,Ford,Mondeo 1.8,125,longue,5,5,noir,true,16730
3432 UO 27,Audi,A2 1.4,75,courte,5,5,gris,false,18310
2737 YT 15,Renault,Laguna 2.0T,170,longue,5,5,rouge,false,27300
7474 QW 85,Ford,Mondeo 1.8,125,longue,5,5,blanc,true,16730
319 WC 16,Volvo,S80 T6,272,très longue,5,5,noir,false,50500
9204 WC 32,Volvo,S80 T6,272,très longue,5,5,gris,true,35350
7204 LC 43,Audi,A2 1.4,75,courte,5,5,noir,false,18310
8640 WS 21,BMW,M5,507,très longue,5,5,noir,false,94800
5812 TV 92,Peugeot,1007 1.4,75,courte,5,5,noir,false,13750
6613 OT 45,Fiat,Croma 2.2,147,longue,5,5,blanc,false,24780
7273 RQ 36,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
4387 DH 60,Skoda,Superb 2.8 V6,193,très longue,5,5,noir,false,31790
9235 JJ 69,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
3720 PS 65,Daihatsu,Cuore 1.0,58,courte,5,3,gris,false,8850
8938 VW 28,Saab,9.3 1.8T,150,longue,5,5,rouge,true,27020
4761 CJ 72,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
6098 LU 50,Renault,Vel Satis 3.5 V6,245,très longue,5,5,noir,false,49200
8310 WH 54,Renault,Vel Satis 3.5 V6,245,très longue,5,5,gris,false,49200
802 TT 91,Peugeot,1007 1.4,75,courte,5,5,blanc,false,13750
8685 GF 45,Peugeot,1007 1.4,75,courte,5,5,gris,false,13750
466 AW 37,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
3954 IU 43,Volkswagen,Golf 2.0 FSI,150,moyenne,5,5,noir,false,22900
8775 TR 54,Audi,A2 1.4,75,courte,5,5,bleu,false,18310
8868 ZJ 19,BMW,M5,507,très longue,5,5,gris,false,94800
1321 HR 98,Nissan,Almera 1.8,115,moyenne,5,5,bleu,false,16450
462 GO 50,BMW,M5,507,très longue,5,5,gris,false,94800
4535 UT 53,Audi,A3 2.0 FSI,150,moyenne,5,5,rouge,true,19950
1693 QM 67,BMW,M5,507,très longue,5,5,noir,true,66360
5797 PB 29,Daihatsu,Cuore 1.0,58,courte,5,3,bleu,false,8850
749 WU 61,BMW,M5,507,très longue,5,5,noir,false,94800
4723 FU 26,Audi,A2 1.4,75,courte,5,5,rouge,true,12817
9038 ZW 27,Fiat,Croma 2.2,147,longue,5,5,blanc,true,17346
863 LB 88,Nissan,Primera 1.6,109,longue,5,5,bleu,false,18650
4401 JG 55,Renault,Vel Satis 3.5 V6,245,très longue,5,5,rouge,false,49200
1254 AO 88,Audi,A2 1.4,75,courte,5,5,noir,false,18310
7403 CV 86,Jaguar,X-Type 2.5 V6,197,longue,5,5,gris,false,37100
6916 PA 42,BMW,M5,507,très longue,5,5,bleu,true,66360
7134 HS 97,BMW,M5,507,très longue,5,5,gris,false,94800
3202 JH 71,Fiat,Croma 2.2,147,longue,5,5,bleu,false,24780
3105 FY 45,Nissan,Maxima 3.0 V6,200,très longue,5,5,rouge,false,30000
2614 JO 21,BMW,M5,507,très longue,5,5,blanc,true,66360
1464 CK 20,Peugeot,1007 1.4,75,courte,5,5,bleu,false,13750
778 BG 48,Jaguar,X-Type 2.5 V6,197,longue,5,5,blanc,false,37100
